,id_location,probability,scale,detour_radius,lat,lon
73,7798863096.0,0.0,100,800,39.8212781,116.0389411
74,7890264752.0,0.0,100,800,39.9701638,116.052502
75,7981928585.0,0.0,100,800,39.9803117,116.18945
76,8073272029.0,0.007458682908702663,100,800,39.759377,116.1833797
77,8205808449.0,0.0,100,800,39.9499083,116.113537
78,8382763903.0,0.0036198879857520794,100,800,39.771704,116.174908
79,234957709.0,0.0,100,800,39.90665742496905,116.18414292853468
80,271362942.0,0.0,100,800,39.9243737,116.18968655
81,324370329.0,0.0,100,800,40.035587437055554,115.89369016799635
82,324370390.0,0.0,100,800,39.98814297665618,115.978727760012
83,324400682.0,0.0,100,800,39.997414029968986,115.95453589998527
84,329393593.0,0.0,100,800,39.8567434,116.18098255
85,537178921.0,0.0,100,800,39.89512629677844,116.10507780973508
86,625875862.0,0.0,100,800,39.99205528618055,116.18663072235466
87,664687858.0,0.0,100,800,39.79200695671036,116.0846385972654
88,664687859.0,0.0,100,800,39.79199135612252,116.08525857076664
89,664687923.0,0.0,100,800,39.7920230942175,116.0837002104206
90,784403609.0,0.0,100,800,39.960760265352114,116.11277927675036
91,784403610.0,0.0,100,800,39.95794484611294,116.1150569198728
92,865521872.0,0.003650492482564327,100,800,39.77169476746149,116.17490798915804
93,300533008.0,0.0,100,800,40.3436571,116.010362
94,822489029.0,0.0,100,800,40.3510184,116.0201955
95,2662698203.0,0.0,100,800,40.1888523,116.1871941
96,4564113107.0,0.0,100,800,40.0675113,116.1555687
97,4564113110.0,0.0,100,800,40.0668592,116.1243785
98,4819438122.0,0.0,100,800,40.3505666,116.0101622
99,6147779287.0,0.0,100,800,40.2473415,115.8500213
100,7798843257.0,0.0,100,800,40.0973881,116.1031181
101,7798843654.0,0.0,100,800,40.2752699,116.0880724
102,7798847270.0,0.0,100,800,40.2380421,116.123183
103,7843554046.0,0.0,100,800,40.2994471,116.0604276
104,7843554047.0,0.0,100,800,40.3283854,116.0352893
105,322854687.0,0.0,100,800,40.34393464446282,116.01002361241376
106,832499646.0,0.0,100,800,40.24716346151556,116.14417937920646
107,832499659.0,0.0,100,800,40.24652277636922,116.14322283977384
108,832499660.0,0.0,100,800,40.246375977259,116.14411397071984
109,832499670.0,0.0,100,800,40.24591744808806,116.1440774967443
110,838082023.0,0.0,100,800,40.2588946,116.14328615
111,852437808.0,0.0,100,800,40.24619967899135,116.13052392893452
112,890588022.0,0.0,100,800,40.06690012905008,116.12430648882834
113,890588029.0,0.0,100,800,40.067548537931,116.1558481551138
114,890592405.0,0.0,100,800,40.06750657306158,116.18257438497253
115,2351141827.0,0.0,100,800,39.7192863,116.3248453
116,5428310397.0,0.07973412150527548,100,800,39.6689886,116.3139055
117,5441516142.0,0.014237875897621044,100,800,39.6851176,116.3161458
118,5444440441.0,0.4554998342094916,100,800,39.7518055,116.3260337
119,6072250097.0,0.000372630661749751,100,800,39.7466753,116.318125
120,6072250098.0,0.0008130647594557505,100,800,39.7469445,116.3189688
121,6072250099.0,0.00147224582790062,100,800,39.7451911,116.321583
122,6817368517.0,0.0,100,800,39.5129055,116.4095525
123,6817368518.0,0.0,100,800,39.7188113,116.3231617
124,6818020471.0,0.0,100,800,39.5124863,116.4106758
125,6818020472.0,0.0,100,800,39.7361064,116.3594091
126,7860703073.0,0.003037474044083166,100,800,39.7417561,116.3263162
127,7860703074.0,0.0018961473865997114,100,800,39.730422,116.3265186
128,7860703075.0,0.0,100,800,39.7215049,116.3266541
129,7860703076.0,0.0,100,800,39.7111034,116.3130854
130,8419766773.0,0.0,100,800,39.6487615,116.3501836
131,8445004257.0,0.0,100,800,39.664955,116.4016257
132,8455171488.0,0.0,100,800,39.6169001,116.4818251
133,128511305.0,0.5339235010661695,100,800,39.75165589770801,116.32602374978488
134,508157319.0,0.1256975953271292,100,800,39.67091177294452,116.31308436984187
135,564869812.0,0.5045383380258075,100,800,39.749448838541966,116.32575032099192
136,564869817.0,0.4104565492720418,100,800,39.75250702668716,116.3256945632529
137,564869820.0,0.39041072557706835,100,800,39.75036282382752,116.3257329795904
138,565099756.0,0.0,100,800,39.749332981698736,116.30490143558208
139,569336068.0,0.007299176500394244,100,800,39.7471163,116.32180125
140,682666009.0,0.0,100,800,39.468714908629536,116.45771281194472
141,690500386.0,0.003151576647991927,100,800,39.72984172984348,116.29377402175656
142,782872343.0,0.0,100,800,39.74726966994198,116.28075316575018
143,783219132.0,0.0,100,800,39.744026539589655,116.28141165031955
144,783226612.0,0.0,100,800,39.74545550997031,116.28061253743203
145,783226613.0,0.0,100,800,39.745460704840674,116.28223110129926
146,124205138.0,0.04558830236785405,100,800,39.8469617,116.2826365
147,269996666.0,0.003824827181772905,100,800,39.9021664,116.4210124
148,288858553.0,0.0,100,800,39.9626778,116.24564
149,290600755.0,0.9921416873861383,100,800,40.0310164,116.3057934
150,294121375.0,0.09536513022417581,100,800,39.9674728,116.4057598
151,321939663.0,0.19213627563864355,100,800,39.9329883,116.2718734
152,340262247.0,0.8811742020543869,100,800,40.0290192,116.4119016
153,342799184.0,0.02774563911704564,100,800,39.903341,116.359877
154,384065070.0,0.0,100,800,39.9172454,116.4021102
155,539260172.0,0.0030926782080361592,100,800,39.8634254,116.3723991
156,995935223.0,0.009482107923076688,100,800,39.8962464,116.413184
157,995935816.0,0.003149279013056172,100,800,39.895192,116.413257
158,1094071212.0,0.0,100,800,39.7937219,116.5753324
159,1189200434.0,0.0038884582295847236,100,800,39.8736588,116.2089972
160,1290300946.0,0.15644836365273118,100,800,39.8479689,116.2205858
161,1292883529.0,0.7209509706562662,100,800,39.9362536,116.3334285
162,1296102366.0,0.0008484005817658291,100,800,39.8989764,116.1974541
163,1296102418.0,0.000918615500707376,100,800,39.8989789,116.1975764
164,1325598419.0,0.0,100,800,39.8851292,116.4141761
165,1352354126.0,0.18917984412664912,100,800,40.0439512,116.5287171
166,1684131015.0,0.0,100,800,39.8200138,116.2840347
167,1684131157.0,0.0,100,800,39.8212521,116.2841663
168,1688760569.0,0.006218865987895672,100,800,39.9194925,116.2411857
169,1752074385.0,0.0,100,800,40.0331262,116.3648551
170,1785705881.0,0.04014578931427182,100,800,40.0003674,116.3501053
171,1824913462.0,0.0,100,800,39.9433162,116.5024181
172,1853224527.0,0.21045549919076245,100,800,40.0511876,116.3045573
173,1978623723.0,0.0,100,800,39.9839231,116.2030091
174,1978629253.0,0.0062470877656258805,100,800,39.9267695,116.2892743
175,2098804276.0,0.0009670051343427799,100,800,40.0196142,116.4731568
176,2274622929.0,0.0,100,800,40.003256,116.2076121
177,2354019862.0,0.796907266534069,100,800,40.000529,116.3178494
178,2354348585.0,0.7539322584729884,100,800,40.0022276,116.3176199
179,2354348603.0,0.6937576639594787,100,800,40.0022232,116.316206
180,2418894058.0,0.06466074735903782,100,800,39.9114589,116.4522446
181,2463551623.0,0.0,100,800,39.9993472,116.3876918
182,2613463958.0,0.5412191935347065,100,800,39.9389552,116.4262334
183,2622884128.0,0.5655334088004765,100,800,39.9364465,116.32772
184,2622884132.0,0.7092112617903576,100,800,39.9365036,116.3281329
185,2622884133.0,0.6042270241485972,100,800,39.9365123,116.3278009
186,2625355121.0,0.40041663389127413,100,800,39.9360678,116.3273982
187,2742116952.0,0.5824423153551707,100,800,40.003384,116.409318
188,2748921517.0,0.8204999836983747,100,800,40.0389082,116.4096558
189,2748922543.0,0.7240940418734182,100,800,40.032176,116.4123403
190,2753471007.0,0.0,100,800,39.9987169,116.3879444
191,2812778790.0,0.35740594379925317,100,800,39.9140626,116.3556263
192,2866041901.0,0.0006471813179079744,100,800,39.8374551,116.3954194
193,2866042101.0,0.0,100,800,39.8381481,116.3956633
194,2977431836.0,0.0003780190351870827,100,800,40.001846,116.401005
195,2982153033.0,0.0,100,800,39.998854,116.390233
196,2982182334.0,0.0,100,800,40.000087,116.39004
197,2997104204.0,0.37831236783309974,100,800,39.9077735,116.468709
198,3193640085.0,0.9800000284138095,100,800,40.0524595,116.4071978
199,3313545861.0,0.650771004965813,100,800,39.8519787,116.2306769
200,3363538820.0,0.0,100,800,39.942932,116.4690136
201,3363577821.0,0.6290793900041779,100,800,39.931925,116.4724181
202,3365609789.0,0.9795694775964298,100,800,39.864019,116.2688628
203,3365609790.0,0.13309035724489016,100,800,39.8584372,116.2343757
204,3365609791.0,0.6387698190017903,100,800,39.8640535,116.2483861
205,3367038996.0,0.08818788368504327,100,800,39.8652402,116.2881665
206,3367044891.0,0.5025179369159276,100,800,39.8652242,116.2978076
207,3367069254.0,0.2974974676890175,100,800,39.8661164,116.3144367
208,3367069255.0,0.297509527735607,100,800,39.8662737,116.3248907
209,3367069257.0,0.5513917128978205,100,800,39.8662594,116.3366819
210,3367857703.0,0.0,100,800,39.8636079,116.4038312
211,3367857705.0,0.0035329735499618486,100,800,39.8643287,116.4154612
212,3367857706.0,0.1300375492355078,100,800,39.8673715,116.3809112
213,3367977137.0,0.5440522186269343,100,800,39.8646535,116.4530028
214,3367977138.0,0.00473982351037705,100,800,39.8646354,116.4339348
215,3369001427.0,0.5840342514984687,100,800,39.9583029,116.4789687
216,3369001428.0,0.0,100,800,39.8921089,116.4716849
217,3369001429.0,0.9992109332020463,100,800,39.9145643,116.4721081
218,3369001431.0,0.98113153127365,100,800,39.9069399,116.4712272
219,3369001432.0,0.0,100,800,39.8838514,116.4713411
220,3369001433.0,0.01639540638463355,100,800,39.8736424,116.4713573
221,3369356928.0,0.0373601493736736,100,800,40.0091272,116.4611561
222,3369356930.0,0.0,100,800,39.9694941,116.4840447
223,3369356931.0,0.3489314803187292,100,800,39.9965663,116.4624279
224,3369356933.0,0.0030866798499779025,100,800,40.0188571,116.4606994
225,3369356934.0,0.0017536741046296767,100,800,39.9906798,116.4650632
226,3369459831.0,0.0,100,800,39.8840067,116.4975172
227,3369459832.0,0.022024042637855734,100,800,39.8733935,116.4954124
228,3369459833.0,0.9984790361576631,100,800,39.8920933,116.4552314
229,3369459834.0,0.0,100,800,39.8581385,116.5223453
230,3369459835.0,0.0,100,800,39.859574,116.5057156
231,3369459836.0,0.1256671866109682,100,800,39.8921857,116.4813499
232,3369459837.0,0.0,100,800,39.8885681,116.351727
233,3369459838.0,0.04814191549729385,100,800,39.8923066,116.4430351
234,3369459839.0,0.22287529733523304,100,800,39.8913178,116.4017416
235,3369459840.0,0.0,100,800,39.8922863,116.4277207
236,3369459841.0,0.017892712371725406,100,800,39.8656674,116.4930838
237,3369459843.0,0.0,100,800,39.8542896,116.531614
238,3369459844.0,0.7822973849028905,100,800,39.8900077,116.3907039
239,3369459845.0,0.004241952196099685,100,800,39.8913756,116.4902447
240,3369459846.0,0.0,100,800,39.8917025,116.4126199
241,3369459847.0,0.0,100,800,39.887991,116.3682164
242,3369459848.0,0.3628920973510532,100,800,39.8883975,116.3774806
243,3369459849.0,0.0,100,800,39.8882224,116.3317091
244,3379245685.0,0.007379039754538241,100,800,39.9997494,116.4250584
245,3379245686.0,0.8636500423468281,100,800,40.0001238,116.3620432
246,3379245688.0,0.0,100,800,40.0003857,116.3867559
247,3379245689.0,0.0,100,800,40.0011501,116.400721
248,3379245690.0,0.885692320482163,100,800,39.9988845,116.3328969
249,3523113789.0,0.010483057693275732,100,800,39.9321894,116.4494482
250,3551277898.0,0.0,100,800,39.9191961,116.4356705
251,3722961302.0,0.35520722987838715,100,800,40.0075781,116.347209
252,4191556030.0,0.5876292175228441,100,800,39.8819897,116.3931354
253,4289789210.0,0.0,100,800,40.0428812,116.4274892
254,4289848589.0,0.0,100,800,39.9205981,116.4346607
255,4409361089.0,0.03650050800530136,100,800,39.9237903,116.3830146
256,4411106193.0,0.0010927476244918521,100,800,39.849253,116.3955251
257,4532011990.0,0.9085340496482874,100,800,39.9901778,116.3311859
258,4564112633.0,0.687249198170659,100,800,39.8472024,116.2227733
259,4564112640.0,0.0,100,800,39.8375738,116.2530077
260,4564112660.0,0.7868265625871764,100,800,39.8349394,116.2810932
261,4564112676.0,0.0,100,800,39.8486108,116.2982418
262,4564112681.0,0.14747805604487174,100,800,39.8533587,116.3175415
263,4564112790.0,0.3729585363315433,100,800,39.8660944,116.3261266
264,4564112795.0,0.0,100,800,39.8765797,116.3308237
265,4564112805.0,0.0,100,800,39.889208,116.3285963
266,4564112811.0,0.00759771577607915,100,800,39.9077011,116.3278583
267,4564112816.0,0.0,100,800,39.9139393,116.328872
268,4564112817.0,0.0,100,800,39.9224471,116.3286721
269,4564112820.0,0.003818907626606527,100,800,39.9310593,116.3275381
270,4564112842.0,0.7592578352894804,100,800,39.9471407,116.3032926
271,4564112846.0,0.9023663036079113,100,800,39.9621159,116.3013563
272,4564112855.0,0.836609021011995,100,800,39.9839185,116.2942646
273,4564112873.0,0.9728612397913802,100,800,40.0185756,116.2770203
274,4564112875.0,0.1428501825598163,100,800,40.031445,116.265829
275,4564112882.0,0.0,100,800,40.0478932,116.2520781
276,4642112524.0,0.0,100,800,39.9294907,116.1996513
277,4708374241.0,0.0,100,800,39.8025286,116.3014287
278,4708377149.0,0.0,100,800,39.8046983,116.3840304
279,4708403815.0,0.013152807974239455,100,800,39.7757363,116.3077632
280,4750211121.0,0.8018258807286736,100,800,39.9487472,116.3734799
281,4767567197.0,0.0,100,800,39.9150738,116.2286975
282,4770289121.0,0.020642925579805627,100,800,39.9424181,116.4782681
283,4846712797.0,0.01671455935607047,100,800,39.9035987,116.4209544
284,4963426771.0,0.0,100,800,39.903608,116.2105027
285,5033332722.0,0.24280810145847753,100,800,39.9430324,116.4287847
286,5096688421.0,0.006739675933480127,100,800,39.8510024,116.396124
287,5158580594.0,0.0036237104060674596,100,800,39.8635548,116.3727527
288,5240428593.0,0.0,100,800,39.9325383,116.4966891
289,5257010477.0,0.0021106879115725397,100,800,39.9158295,116.5113257
290,5260065741.0,0.004065297722345651,100,800,39.9630787,116.2767453
291,5281864638.0,0.003101501123330408,100,800,39.835867,116.4416931
292,5305505984.0,0.7422302455147429,100,800,39.9861781,116.4109068
293,5305505985.0,0.2987717624514966,100,800,39.9759588,116.4113554
294,5305505986.0,0.7944462497224037,100,800,39.9666821,116.411798
295,5305505987.0,0.09802713631809212,100,800,39.9469713,116.4101645
296,5305505988.0,0.20681230199024214,100,800,39.9479275,116.4115432
297,5305505989.0,0.0,100,800,39.9154103,116.4118355
298,5305505990.0,0.0,100,800,39.9229744,116.4102477
299,5305505993.0,0.5424145321368335,100,800,39.9359528,116.3900647
300,5305505994.0,0.91327553977487,100,800,39.947544,116.3879183
301,5305505995.0,0.5527115538633823,100,800,39.9467307,116.3876367
302,5305505996.0,0.5073691160053486,100,800,39.9671117,116.3883984
303,5305505997.0,0.0,100,800,39.9763987,116.3879263
304,5305505998.0,0.0,100,800,40.009195,116.3864002
305,5305506002.0,0.13708164107889642,100,800,40.0206001,116.3667905
306,5305506003.0,0.0,100,800,40.0366785,116.3483302
307,5305506004.0,0.0,100,800,40.0460679,116.3451639
308,5365586568.0,0.0004255971874880249,100,800,39.9216269,116.4960424
309,5372350032.0,0.5017566969688022,100,800,39.8748619,116.4549705
310,5372350033.0,0.0,100,800,39.8506149,116.447588
311,5402687151.0,0.6672558360352718,100,800,40.0015358,116.4121905
312,5402695989.0,0.0,100,800,40.001096,116.3841635
313,5402775392.0,0.9747050454978927,100,800,40.0185828,116.2770337
314,5428305222.0,0.5583705315309385,100,800,39.9941582,116.4417045
315,5428312892.0,0.9297526940517936,100,800,39.8986925,116.3777751
316,5429395262.0,0.0,100,800,39.810989,116.3594351
317,5429399341.0,0.7687504435992101,100,800,39.9369392,116.332733
318,5429400342.0,0.0,100,800,39.9393835,116.4108701
319,5429413631.0,0.6212419428888794,100,800,39.9412214,116.3187284
320,5430390389.0,0.3635880798744304,100,800,39.8830661,116.4551162
321,5430391236.0,0.0,100,800,39.8438402,116.3788076
322,5430391237.0,0.0,100,800,39.7718151,116.533948
323,5430392913.0,0.0022061930750556513,100,800,39.9759527,116.4297381
324,5430395013.0,0.9913137306153533,100,800,39.905948,116.3505107
325,5430403863.0,0.9999999614215253,100,800,39.9750927,116.3343902
326,5430417411.0,0.0,100,800,39.9061429,116.3178757
327,5430419547.0,0.6639369505085239,100,800,39.8983866,116.3680141
328,5430420858.0,0.4992474222387959,100,800,39.8997371,116.4119567
329,5430421400.0,0.24182279643226257,100,800,39.9062083,116.3042532
330,5430429324.0,0.13861240032650213,100,800,39.9068579,116.412626
331,5430434767.0,0.8987463709868815,100,800,39.9398861,116.4281041
332,5430443221.0,0.019335675519688178,100,800,39.9220995,116.4554956
333,5430444271.0,0.0015376964274894656,100,800,39.8352632,116.3646715
334,5430448066.0,0.9950379494051387,100,800,40.0513166,116.4056235
335,5430448102.0,0.08357618940182698,100,800,39.9732969,116.2874286
336,5430450045.0,0.0,100,800,39.8133778,116.2960281
337,5430450498.0,0.0,100,800,40.0325513,116.4983103
338,5430454140.0,0.3060267969453341,100,800,39.8786861,116.2968997
339,5430462573.0,0.436374793181203,100,800,39.9402445,116.3471537
340,5430462574.0,0.937002380116541,100,800,39.9392172,116.3492348
341,5430491074.0,0.0,100,800,39.9073292,116.5092004
342,5430493577.0,0.014760974674369542,100,800,39.9075675,116.4891221
343,5430497283.0,0.8026094680962427,100,800,39.9071594,116.4292321
344,5430502371.0,0.694567288468912,100,800,39.9314815,116.3664948
345,5430505472.0,0.8133860961565745,100,800,39.9311554,116.3493426
346,5430507192.0,0.0,100,800,39.8444824,116.3647807
347,5430509863.0,0.1110947694515414,100,800,39.9315586,116.2888626
348,5430522453.0,0.569853374334069,100,800,39.9070164,116.4556474
349,5430525703.0,0.0,100,800,39.9230647,116.4279504
350,5430533767.0,0.9896921225147263,100,800,40.0517165,116.3001813
351,5430540736.0,0.9537423700419597,100,800,39.9057386,116.3682035
352,5430545454.0,0.007281733897649967,100,800,39.9323878,116.3193762
353,5441491000.0,0.0,100,800,39.8443821,116.4219287
354,5441499243.0,0.0,100,800,39.9226731,116.5581345
355,5441502966.0,0.0,100,800,40.0416631,116.428187
356,5441503035.0,0.0,100,800,40.0110618,116.2639202
357,5441507804.0,0.22599386537987554,100,800,39.8560744,116.4156074
358,5441512445.0,0.5509154871699922,100,800,39.9394291,116.3612739
359,5441520625.0,0.38481009796360666,100,800,39.9063467,116.3947232
360,5441521553.0,0.02567065149010217,100,800,39.9599781,116.4510503
361,5441522470.0,0.8894340428852674,100,800,39.9312135,116.3039811
362,5441526453.0,0.0,100,800,39.9317985,116.3800445
363,5441536634.0,0.0015206218725394294,100,800,39.7622885,116.325694
364,5442185238.0,0.11143259328024935,100,800,39.9071215,116.4439779
365,5442212133.0,0.9948195745547137,100,800,40.0405075,116.4082437
366,5442227596.0,0.0,100,800,39.8599934,116.1956719
367,5442237543.0,0.9999563731758002,100,800,39.9914779,116.3317017
368,5442237611.0,0.06463706258460922,100,800,39.8308852,116.2914302
369,5444431618.0,0.0,100,800,39.9216819,116.5108366
370,5444434450.0,0.0075736295235449,100,800,39.9572724,116.2881369
371,5444436956.0,0.0009948759730458168,100,800,39.9643309,116.2834171
372,5444439979.0,0.9485694290389552,100,800,39.9147796,116.3672738
373,5444677242.0,0.0,100,800,39.9091568,116.5708496
374,5444680534.0,0.0,100,800,39.9080637,116.5487824
375,5444681481.0,0.0,100,800,39.9322844,116.4112952
376,5444690814.0,0.11427613111787394,100,800,39.8267264,116.4532399
377,5444691512.0,0.0,100,800,39.8056285,116.4846211
378,5444694219.0,0.0,100,800,39.8017615,116.4995335
379,5444695596.0,0.0,100,800,39.7825504,116.5564358
380,5447564524.0,0.9897306162805735,100,800,40.0021697,116.4110688
381,5447578126.0,0.002964863164770959,100,800,40.0020276,116.4809035
382,5447625351.0,0.8916542427532387,100,800,39.9750859,116.3747659
383,5448545746.0,0.0,100,800,39.9225738,116.3196813
384,5448554757.0,0.0,100,800,39.8445478,116.4418815
385,5448561568.0,0.7858432817918661,100,800,39.9322013,116.4556066
386,5448567458.0,0.12043411523517233,100,800,39.940129,116.4562886
387,5448569279.0,0.9254956706117713,100,800,39.9482568,116.4562709
388,5448580676.0,0.0,100,800,39.9758344,116.3991828
389,5448581898.0,0.6127295659146667,100,800,39.9749126,116.3630635
390,5448585739.0,0.95359458038582,100,800,39.9748659,116.3477745
391,5448587388.0,0.99986479498168,100,800,39.9743281,116.2999736
392,5448589968.0,0.0017562168652127674,100,800,39.9312548,116.318448
393,5448590861.0,0.0,100,800,40.0263879,116.4725535
394,5448593092.0,0.0,100,800,39.9554944,116.388548
395,5453371982.0,0.0,100,800,39.9451275,116.2878965
396,5453382713.0,0.0,100,800,39.8573762,116.2981946
397,5453388186.0,0.0,100,800,39.9218994,116.2919093
398,5453394777.0,0.6087237268118856,100,800,39.8961589,116.3043065
399,5453410797.0,0.0,100,800,39.8487087,116.298618
400,5463450278.0,0.0,100,800,39.8935411,116.3151056
401,5621379388.0,0.0,100,800,39.984516,116.2571775
402,5621379389.0,0.03290490707683813,100,800,39.9731575,116.2855734
403,5621379390.0,0.0,100,800,39.9927971,116.1984344
404,5621379391.0,0.0,100,800,39.992263,116.2097518
405,5621379392.0,0.0,100,800,39.9827325,116.226006
406,5621379393.0,0.0,100,800,39.9808947,116.2420602
407,5624795722.0,0.4812384805533917,100,800,39.9933517,116.443635
408,5687426566.0,0.24184152842026063,100,800,39.9993477,116.347669
409,5687481931.0,0.26949375531471187,100,800,39.9159595,116.4555255
410,5722524691.0,0.0,100,800,39.9761701,116.4001498
411,5744783026.0,0.0,100,800,39.9900838,116.1912609
412,5777339454.0,0.0,100,800,39.8451999,116.3850336
413,5813515753.0,0.22446130106986206,100,800,39.8240588,116.3379894
414,5817764455.0,0.24946374539822513,100,800,39.8792518,116.299062
415,5876700341.0,0.0007634753514438319,100,800,39.9804483,116.2741671
416,5930529689.0,0.06790853035426869,100,800,39.9717382,116.4685347
417,5930532984.0,0.05109318317592548,100,800,39.9717849,116.4693873
418,5930545532.0,0.0,100,800,39.9828665,116.4911776
419,5930553810.0,0.0,100,800,39.9829302,116.4899974
420,5956304795.0,0.0,100,800,40.0038935,116.2040321
421,5956304799.0,0.0,100,800,40.0038826,116.2041082
422,5987563331.0,0.014792884819963659,100,800,39.8650975,116.3708328
423,6013096562.0,0.09433630242688096,100,800,39.906614,116.3907091
424,6013107811.0,0.21441213481082533,100,800,39.906648,116.3918182
425,6015523774.0,0.11433445743107495,100,800,39.9076397,116.391432
426,6015524394.0,0.08792280079094661,100,800,39.9076315,116.3909948
427,6049100014.0,0.0087120390286487,100,800,39.9111733,116.391503
428,6098822140.0,0.15210409626143817,100,800,39.9090935,116.3870071
429,6172173685.0,0.0,100,800,39.9324935,116.2005982
430,6172173686.0,0.0,100,800,39.9316009,116.2208525
431,6172173687.0,0.03692279952995681,100,800,39.9283896,116.2468822
432,6172173698.0,0.31427744511141387,100,800,39.8894414,116.3920354
433,6172173700.0,0.8617606145018497,100,800,39.8649435,116.3931466
434,6172173701.0,0.03561200795495467,100,800,39.8586937,116.3936241
435,6172173702.0,0.0012499949273350186,100,800,39.8493317,116.3941236
436,6172173703.0,0.015503398987905426,100,800,39.8346048,116.3948888
437,6172173704.0,0.0,100,800,39.813652,116.3959362
438,6172173705.0,0.0,100,800,39.8037849,116.4035402
439,6172173706.0,0.0,100,800,39.7984951,116.4119554
440,6172173707.0,0.0,100,800,39.7833243,116.4178236
441,6172173744.0,0.0,100,800,39.9237474,116.4045955
442,6192256386.0,0.0,100,800,39.8254543,116.2706763
443,6192256465.0,0.058195711927741534,100,800,39.822005,116.2518963
