covered_points,tot_points,k
0,43,1
1,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
2,43,1
1,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
4,43,1
1,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
6,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
3,43,1
0,43,1
0,43,1
1,43,1
3,43,1
1,43,1
0,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
2,43,1
0,43,1
0,43,1
0,43,1
3,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
4,43,1
4,43,1
0,43,1
1,43,1
2,43,1
0,43,1
1,43,1
1,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
1,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
2,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
4,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
2,43,1
2,43,1
1,43,1
0,43,1
1,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
4,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
2,43,1
0,43,1
1,43,1
0,43,1
2,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
1,43,1
2,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
3,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
1,43,1
2,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
4,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
2,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
2,43,1
2,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
2,43,1
0,43,1
0,43,1
1,43,1
4,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
3,43,1
0,43,1
0,43,1
2,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
2,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
6,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
2,43,1
0,43,1
0,43,1
2,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
4,43,1
3,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
3,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
2,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
2,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
2,43,1
3,43,1
1,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
3,43,1
0,43,1
2,43,1
1,43,1
0,43,1
3,43,1
4,43,1
1,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
1,43,1
6,43,1
0,43,1
1,43,1
0,43,1
0,43,1
1,43,1
0,43,1
2,43,1
0,43,1
1,43,1
2,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
0,43,1
2,43,1
0,43,1
1,43,1
1,43,1
0,43,1
0,43,1
0,43,1
2,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
2,43,1
0,43,1
0,43,1
0,43,1
4,43,1
0,43,1
2,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
0,43,1
2,43,1
1,43,1
0,43,1
1,43,1
0,43,1
2,43,1
0,43,1
4,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
1,43,1
1,43,1
0,43,1
1,43,1
0,43,1
4,43,1
2,43,1
0,43,1
0,43,1
0,43,1
0,43,1
0,43,1
3,43,1
1,43,1
0,43,1
0,43,1
0,43,1
2,43,3
1,43,3
0,43,3
1,43,3
0,43,3
1,43,3
0,43,3
0,43,3
2,43,3
0,43,3
0,43,3
4,43,3
0,43,3
0,43,3
6,43,3
2,43,3
3,43,3
0,43,3
1,43,3
0,43,3
0,43,3
0,43,3
1,43,3
1,43,3
0,43,3
0,43,3
3,43,3
0,43,3
3,43,3
0,43,3
5,43,3
2,43,3
0,43,3
1,43,3
4,43,3
0,43,3
0,43,3
0,43,3
0,43,3
4,43,3
4,43,3
0,43,3
1,43,3
1,43,3
1,43,3
0,43,3
1,43,3
0,43,3
0,43,3
4,43,3
0,43,3
1,43,3
1,43,3
2,43,3
1,43,3
1,43,3
3,43,3
0,43,3
8,43,3
0,43,3
1,43,3
0,43,3
2,43,3
0,43,3
1,43,3
2,43,3
1,43,3
0,43,3
1,43,3
1,43,3
2,43,3
2,43,3
1,43,3
0,43,3
1,43,3
1,43,3
0,43,3
0,43,3
2,43,3
4,43,3
0,43,3
1,43,3
4,43,3
0,43,3
4,43,3
2,43,3
2,43,3
0,43,3
3,43,3
0,43,3
2,43,3
4,43,3
0,43,3
0,43,3
1,43,3
0,43,3
0,43,3
0,43,3
0,43,3
3,43,3
0,43,3
3,43,3
0,43,3
0,43,3
0,43,3
0,43,3
1,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
3,43,3
0,43,3
1,43,3
1,43,3
0,43,3
0,43,3
1,43,3
0,43,3
0,43,3
0,43,3
3,43,3
1,43,3
1,43,3
0,43,3
3,43,3
0,43,3
2,43,3
0,43,3
0,43,3
0,43,3
1,43,3
1,43,3
0,43,3
0,43,3
0,43,3
0,43,3
6,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
1,43,3
0,43,3
0,43,3
0,43,3
1,43,3
0,43,3
3,43,3
3,43,3
0,43,3
5,43,3
0,43,3
4,43,3
0,43,3
0,43,3
2,43,3
1,43,3
1,43,3
0,43,3
0,43,3
3,43,3
0,43,3
1,43,3
3,43,3
0,43,3
0,43,3
0,43,3
0,43,3
2,43,3
2,43,3
2,43,3
0,43,3
6,43,3
0,43,3
0,43,3
0,43,3
0,43,3
1,43,3
0,43,3
1,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
2,43,3
1,43,3
7,43,3
1,43,3
1,43,3
2,43,3
5,43,3
0,43,3
2,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
1,43,3
0,43,3
0,43,3
0,43,3
0,43,3
3,43,3
0,43,3
1,43,3
0,43,3
0,43,3
1,43,3
4,43,3
1,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
2,43,3
0,43,3
3,43,3
0,43,3
0,43,3
4,43,3
1,43,3
2,43,3
0,43,3
0,43,3
1,43,3
6,43,3
0,43,3
1,43,3
2,43,3
0,43,3
0,43,3
1,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
4,43,3
0,43,3
2,43,3
0,43,3
2,43,3
1,43,3
0,43,3
2,43,3
0,43,3
0,43,3
2,43,3
2,43,3
1,43,3
4,43,3
1,43,3
2,43,3
0,43,3
2,43,3
0,43,3
1,43,3
0,43,3
0,43,3
4,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
1,43,3
1,43,3
0,43,3
0,43,3
0,43,3
0,43,3
2,43,3
0,43,3
0,43,3
2,43,3
0,43,3
0,43,3
5,43,3
1,43,3
2,43,3
0,43,3
0,43,3
2,43,3
1,43,3
0,43,3
2,43,3
2,43,3
6,43,3
0,43,3
0,43,3
0,43,3
4,43,3
1,43,3
0,43,3
0,43,3
0,43,3
0,43,3
2,43,3
2,43,3
0,43,3
0,43,3
0,43,3
1,43,3
0,43,3
2,43,3
1,43,3
0,43,3
5,43,3
0,43,3
2,43,3
2,43,3
0,43,3
0,43,3
0,43,3
1,43,3
0,43,3
0,43,3
0,43,3
1,43,3
2,43,3
0,43,3
2,43,3
4,43,3
0,43,3
0,43,3
0,43,3
1,43,3
0,43,3
4,43,3
1,43,3
3,43,3
0,43,3
5,43,3
0,43,3
3,43,3
1,43,3
3,43,3
0,43,3
0,43,3
0,43,3
2,43,3
1,43,3
1,43,3
1,43,3
0,43,3
0,43,3
0,43,3
1,43,3
0,43,3
3,43,3
0,43,3
0,43,3
1,43,3
0,43,3
1,43,3
1,43,3
1,43,3
4,43,3
1,43,3
1,43,3
1,43,3
4,43,3
0,43,3
0,43,3
1,43,3
1,43,3
1,43,3
0,43,3
0,43,3
2,43,3
6,43,3
0,43,3
0,43,3
1,43,3
1,43,3
0,43,3
0,43,3
0,43,3
1,43,3
0,43,3
2,43,3
0,43,3
0,43,3
0,43,3
1,43,3
0,43,3
0,43,3
0,43,3
0,43,3
1,43,3
2,43,3
0,43,3
1,43,3
2,43,3
0,43,3
0,43,3
4,43,3
0,43,3
2,43,3
1,43,3
0,43,3
6,43,3
0,43,3
3,43,3
1,43,3
1,43,3
0,43,3
0,43,3
0,43,3
0,43,3
3,43,3
1,43,3
0,43,3
8,43,3
1,43,3
0,43,3
1,43,3
1,43,3
2,43,3
2,43,3
0,43,3
2,43,3
1,43,3
3,43,3
1,43,3
1,43,3
1,43,3
0,43,3
1,43,3
4,43,3
1,43,3
0,43,3
2,43,3
3,43,3
2,43,3
2,43,3
0,43,3
2,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
1,43,3
0,43,3
0,43,3
1,43,3
4,43,3
0,43,3
2,43,3
0,43,3
1,43,3
2,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
1,43,3
4,43,3
0,43,3
0,43,3
1,43,3
1,43,3
3,43,3
3,43,3
0,43,3
0,43,3
1,43,3
1,43,3
1,43,3
4,43,3
0,43,3
0,43,3
2,43,3
2,43,3
1,43,3
0,43,3
1,43,3
0,43,3
3,43,3
1,43,3
2,43,3
2,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
1,43,3
0,43,3
1,43,3
0,43,3
3,43,3
0,43,3
2,43,3
1,43,3
2,43,3
0,43,3
1,43,3
2,43,3
2,43,3
0,43,3
0,43,3
3,43,3
0,43,3
1,43,3
4,43,3
0,43,3
1,43,3
0,43,3
0,43,3
1,43,3
2,43,3
0,43,3
1,43,3
1,43,3
1,43,3
0,43,3
0,43,3
2,43,3
0,43,3
0,43,3
0,43,3
1,43,3
0,43,3
0,43,3
1,43,3
0,43,3
0,43,3
0,43,3
2,43,3
4,43,3
5,43,3
0,43,3
0,43,3
5,43,3
2,43,3
0,43,3
2,43,3
0,43,3
0,43,3
0,43,3
0,43,3
2,43,3
1,43,3
0,43,3
2,43,3
0,43,3
1,43,3
0,43,3
0,43,3
1,43,3
0,43,3
0,43,3
2,43,3
0,43,3
2,43,3
3,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
1,43,3
2,43,3
0,43,3
0,43,3
0,43,3
2,43,3
1,43,3
1,43,3
1,43,3
0,43,3
0,43,3
1,43,3
2,43,3
0,43,3
1,43,3
1,43,3
0,43,3
0,43,3
1,43,3
0,43,3
0,43,3
2,43,3
0,43,3
0,43,3
2,43,3
0,43,3
0,43,3
2,43,3
3,43,3
1,43,3
0,43,3
0,43,3
0,43,3
2,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
1,43,3
0,43,3
1,43,3
0,43,3
0,43,3
1,43,3
1,43,3
0,43,3
2,43,3
1,43,3
0,43,3
0,43,3
3,43,3
1,43,3
0,43,3
0,43,3
0,43,3
0,43,3
2,43,3
3,43,3
0,43,3
0,43,3
1,43,3
2,43,3
0,43,3
1,43,3
0,43,3
2,43,3
0,43,3
3,43,3
1,43,3
1,43,3
1,43,3
0,43,3
0,43,3
0,43,3
0,43,3
1,43,3
2,43,3
0,43,3
0,43,3
2,43,3
0,43,3
0,43,3
0,43,3
0,43,3
2,43,3
1,43,3
1,43,3
0,43,3
2,43,3
0,43,3
1,43,3
6,43,3
0,43,3
1,43,3
3,43,3
3,43,3
1,43,3
3,43,3
0,43,3
0,43,3
0,43,3
1,43,3
0,43,3
0,43,3
0,43,3
2,43,3
1,43,3
0,43,3
0,43,3
1,43,3
2,43,3
4,43,3
0,43,3
1,43,3
2,43,3
0,43,3
4,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
3,43,3
1,43,3
2,43,3
0,43,3
1,43,3
1,43,3
4,43,3
0,43,3
0,43,3
1,43,3
0,43,3
0,43,3
0,43,3
1,43,3
0,43,3
1,43,3
0,43,3
8,43,3
1,43,3
2,43,3
0,43,3
1,43,3
1,43,3
0,43,3
1,43,3
0,43,3
0,43,3
2,43,3
2,43,3
0,43,3
2,43,3
0,43,3
0,43,3
2,43,3
6,43,3
0,43,3
0,43,3
0,43,3
3,43,3
4,43,3
0,43,3
0,43,3
0,43,3
1,43,3
1,43,3
1,43,3
1,43,3
0,43,3
2,43,3
1,43,3
0,43,3
2,43,3
1,43,3
0,43,3
0,43,3
0,43,3
3,43,3
7,43,3
1,43,3
3,43,3
1,43,3
0,43,3
0,43,3
1,43,3
1,43,3
0,43,3
1,43,3
0,43,3
2,43,3
1,43,3
1,43,3
0,43,3
0,43,3
1,43,3
3,43,3
0,43,3
0,43,3
1,43,3
0,43,3
3,43,3
0,43,3
1,43,3
0,43,3
1,43,3
3,43,3
2,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
3,43,3
3,43,3
1,43,3
2,43,3
2,43,3
1,43,3
0,43,3
2,43,3
0,43,3
1,43,3
1,43,3
0,43,3
0,43,3
1,43,3
1,43,3
1,43,3
0,43,3
1,43,3
0,43,3
0,43,3
1,43,3
1,43,3
0,43,3
2,43,3
2,43,3
3,43,3
0,43,3
2,43,3
0,43,3
1,43,3
1,43,3
0,43,3
3,43,3
0,43,3
0,43,3
2,43,3
0,43,3
6,43,3
0,43,3
2,43,3
2,43,3
4,43,3
0,43,3
0,43,3
0,43,3
0,43,3
1,43,3
0,43,3
0,43,3
0,43,3
4,43,3
0,43,3
0,43,3
0,43,3
2,43,3
0,43,3
0,43,3
0,43,3
1,43,3
0,43,3
0,43,3
0,43,3
1,43,3
1,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
4,43,3
3,43,3
0,43,3
1,43,3
2,43,3
1,43,3
1,43,3
0,43,3
1,43,3
0,43,3
0,43,3
2,43,3
2,43,3
0,43,3
2,43,3
4,43,3
1,43,3
2,43,3
0,43,3
1,43,3
0,43,3
0,43,3
4,43,3
0,43,3
0,43,3
1,43,3
4,43,3
1,43,3
0,43,3
0,43,3
0,43,3
0,43,3
2,43,3
0,43,3
2,43,3
0,43,3
1,43,3
3,43,3
1,43,3
3,43,3
0,43,3
0,43,3
0,43,3
4,43,3
0,43,3
0,43,3
0,43,3
0,43,3
0,43,3
4,43,3
1,43,3
0,43,3
1,43,3
0,43,3
3,43,3
3,43,3
0,43,3
1,43,3
0,43,3
1,43,3
1,43,3
0,43,3
1,43,3
2,43,3
2,43,3
0,43,3
0,43,3
1,43,3
1,43,3
0,43,3
0,43,3
4,43,3
3,43,3
3,43,3
6,43,3
1,43,3
4,43,3
0,43,3
0,43,3
0,43,3
2,43,3
1,43,3
0,43,3
0,43,3
0,43,3
0,43,3
1,43,3
1,43,3
0,43,3
0,43,3
2,43,3
2,43,3
0,43,3
0,43,3
4,43,3
1,43,3
4,43,3
0,43,3
0,43,3
0,43,3
2,43,3
1,43,3
1,43,3
0,43,3
1,43,3
1,43,3
0,43,3
0,43,3
1,43,3
0,43,3
1,43,3
1,43,3
1,43,3
3,43,3
0,43,3
0,43,3
1,43,3
1,43,3
3,43,3
0,43,3
7,43,3
0,43,3
5,43,3
0,43,3
0,43,3
2,43,3
0,43,3
3,43,3
0,43,3
0,43,3
0,43,5
0,43,5
1,43,5
3,43,5
1,43,5
2,43,5
0,43,5
6,43,5
1,43,5
1,43,5
3,43,5
1,43,5
1,43,5
1,43,5
6,43,5
0,43,5
0,43,5
1,43,5
2,43,5
0,43,5
1,43,5
3,43,5
5,43,5
3,43,5
0,43,5
6,43,5
1,43,5
7,43,5
6,43,5
1,43,5
2,43,5
2,43,5
0,43,5
1,43,5
4,43,5
4,43,5
0,43,5
0,43,5
6,43,5
1,43,5
4,43,5
2,43,5
1,43,5
4,43,5
0,43,5
0,43,5
6,43,5
2,43,5
0,43,5
1,43,5
0,43,5
9,43,5
1,43,5
6,43,5
1,43,5
1,43,5
5,43,5
4,43,5
3,43,5
0,43,5
1,43,5
3,43,5
2,43,5
0,43,5
0,43,5
0,43,5
1,43,5
0,43,5
0,43,5
7,43,5
0,43,5
2,43,5
1,43,5
1,43,5
2,43,5
0,43,5
0,43,5
0,43,5
0,43,5
1,43,5
3,43,5
0,43,5
5,43,5
7,43,5
1,43,5
0,43,5
0,43,5
2,43,5
0,43,5
3,43,5
3,43,5
1,43,5
1,43,5
1,43,5
2,43,5
0,43,5
0,43,5
1,43,5
1,43,5
7,43,5
0,43,5
0,43,5
4,43,5
4,43,5
2,43,5
0,43,5
5,43,5
5,43,5
1,43,5
3,43,5
0,43,5
0,43,5
8,43,5
1,43,5
0,43,5
1,43,5
4,43,5
2,43,5
0,43,5
0,43,5
1,43,5
6,43,5
0,43,5
3,43,5
0,43,5
1,43,5
0,43,5
0,43,5
0,43,5
5,43,5
1,43,5
2,43,5
6,43,5
2,43,5
2,43,5
0,43,5
0,43,5
6,43,5
3,43,5
3,43,5
0,43,5
0,43,5
4,43,5
0,43,5
4,43,5
2,43,5
2,43,5
0,43,5
3,43,5
2,43,5
8,43,5
0,43,5
1,43,5
3,43,5
1,43,5
1,43,5
3,43,5
1,43,5
0,43,5
3,43,5
5,43,5
3,43,5
4,43,5
0,43,5
0,43,5
0,43,5
0,43,5
1,43,5
1,43,5
2,43,5
0,43,5
1,43,5
3,43,5
6,43,5
1,43,5
0,43,5
1,43,5
0,43,5
0,43,5
2,43,5
0,43,5
0,43,5
0,43,5
2,43,5
0,43,5
6,43,5
4,43,5
1,43,5
1,43,5
0,43,5
2,43,5
2,43,5
5,43,5
1,43,5
2,43,5
0,43,5
0,43,5
1,43,5
0,43,5
0,43,5
0,43,5
0,43,5
2,43,5
5,43,5
0,43,5
1,43,5
0,43,5
0,43,5
0,43,5
0,43,5
2,43,5
6,43,5
3,43,5
1,43,5
1,43,5
1,43,5
0,43,5
6,43,5
3,43,5
4,43,5
1,43,5
5,43,5
0,43,5
2,43,5
3,43,5
2,43,5
5,43,5
0,43,5
0,43,5
3,43,5
3,43,5
2,43,5
0,43,5
0,43,5
0,43,5
0,43,5
1,43,5
4,43,5
1,43,5
3,43,5
0,43,5
0,43,5
0,43,5
5,43,5
0,43,5
0,43,5
0,43,5
6,43,5
0,43,5
3,43,5
3,43,5
1,43,5
0,43,5
4,43,5
4,43,5
4,43,5
1,43,5
0,43,5
1,43,5
1,43,5
0,43,5
3,43,5
0,43,5
4,43,5
1,43,5
1,43,5
1,43,5
7,43,5
0,43,5
4,43,5
1,43,5
6,43,5
2,43,5
0,43,5
1,43,5
2,43,5
1,43,5
0,43,5
1,43,5
0,43,5
3,43,5
4,43,5
0,43,5
1,43,5
1,43,5
1,43,5
2,43,5
0,43,5
0,43,5
4,43,5
1,43,5
1,43,5
8,43,5
6,43,5
2,43,5
2,43,5
0,43,5
0,43,5
2,43,5
4,43,5
0,43,5
1,43,5
6,43,5
2,43,5
2,43,5
4,43,5
1,43,5
0,43,5
2,43,5
2,43,5
6,43,5
8,43,5
1,43,5
5,43,5
2,43,5
1,43,5
1,43,5
4,43,5
2,43,5
0,43,5
0,43,5
1,43,5
0,43,5
2,43,5
1,43,5
0,43,5
1,43,5
1,43,5
4,43,5
