covered_points,tot_points,k
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
2,29,1
2,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
6,29,1
0,29,1
3,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
2,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
3,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
3,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
2,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
3,29,1
0,29,1
1,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
2,29,1
1,29,1
1,29,1
1,29,1
0,29,1
2,29,1
0,29,1
2,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
2,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
2,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
2,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
2,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
6,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
3,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
2,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
2,29,1
2,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
2,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
2,29,1
1,29,1
0,29,1
2,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
1,29,1
1,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
2,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
3,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
1,29,1
0,29,1
2,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
2,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
2,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
3,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
3,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
1,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
2,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
1,29,1
1,29,1
0,29,1
0,29,1
3,29,1
1,29,1
0,29,1
0,29,1
3,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
1,29,1
4,29,1
0,29,1
0,29,1
0,29,1
1,29,1
0,29,1
2,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,1
2,29,1
1,29,1
0,29,1
0,29,1
0,29,1
0,29,1
0,29,3
0,29,3
2,29,3
1,29,3
0,29,3
1,29,3
1,29,3
0,29,3
2,29,3
0,29,3
0,29,3
2,29,3
5,29,3
0,29,3
0,29,3
0,29,3
3,29,3
0,29,3
1,29,3
0,29,3
0,29,3
1,29,3
0,29,3
1,29,3
1,29,3
1,29,3
1,29,3
0,29,3
4,29,3
2,29,3
0,29,3
2,29,3
2,29,3
3,29,3
0,29,3
2,29,3
0,29,3
0,29,3
2,29,3
1,29,3
0,29,3
0,29,3
2,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
2,29,3
0,29,3
1,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
1,29,3
0,29,3
0,29,3
2,29,3
1,29,3
0,29,3
0,29,3
2,29,3
0,29,3
0,29,3
0,29,3
0,29,3
2,29,3
0,29,3
4,29,3
1,29,3
1,29,3
1,29,3
3,29,3
1,29,3
0,29,3
0,29,3
2,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
2,29,3
6,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
3,29,3
0,29,3
1,29,3
1,29,3
1,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
2,29,3
0,29,3
0,29,3
2,29,3
0,29,3
2,29,3
1,29,3
1,29,3
4,29,3
1,29,3
0,29,3
2,29,3
1,29,3
0,29,3
0,29,3
1,29,3
4,29,3
0,29,3
0,29,3
0,29,3
0,29,3
2,29,3
0,29,3
0,29,3
2,29,3
0,29,3
0,29,3
0,29,3
2,29,3
1,29,3
6,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
2,29,3
1,29,3
1,29,3
5,29,3
0,29,3
1,29,3
1,29,3
1,29,3
1,29,3
0,29,3
0,29,3
3,29,3
0,29,3
0,29,3
1,29,3
0,29,3
1,29,3
0,29,3
3,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
2,29,3
4,29,3
1,29,3
3,29,3
3,29,3
1,29,3
2,29,3
0,29,3
1,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
2,29,3
0,29,3
3,29,3
0,29,3
2,29,3
0,29,3
0,29,3
2,29,3
0,29,3
2,29,3
2,29,3
0,29,3
0,29,3
1,29,3
1,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
3,29,3
6,29,3
3,29,3
1,29,3
1,29,3
0,29,3
1,29,3
0,29,3
3,29,3
3,29,3
0,29,3
2,29,3
0,29,3
1,29,3
1,29,3
1,29,3
3,29,3
4,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
4,29,3
0,29,3
0,29,3
0,29,3
0,29,3
2,29,3
0,29,3
0,29,3
0,29,3
0,29,3
2,29,3
1,29,3
0,29,3
0,29,3
0,29,3
2,29,3
0,29,3
0,29,3
1,29,3
2,29,3
0,29,3
0,29,3
0,29,3
0,29,3
2,29,3
2,29,3
2,29,3
1,29,3
0,29,3
0,29,3
7,29,3
0,29,3
0,29,3
0,29,3
6,29,3
0,29,3
0,29,3
4,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
6,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
4,29,3
0,29,3
2,29,3
1,29,3
3,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
1,29,3
1,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
2,29,3
1,29,3
2,29,3
0,29,3
1,29,3
0,29,3
1,29,3
0,29,3
0,29,3
2,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
2,29,3
2,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
1,29,3
3,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
2,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
2,29,3
0,29,3
0,29,3
1,29,3
0,29,3
2,29,3
2,29,3
0,29,3
2,29,3
2,29,3
1,29,3
0,29,3
1,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
6,29,3
0,29,3
1,29,3
0,29,3
0,29,3
1,29,3
0,29,3
1,29,3
1,29,3
1,29,3
0,29,3
2,29,3
0,29,3
2,29,3
0,29,3
3,29,3
2,29,3
0,29,3
0,29,3
1,29,3
0,29,3
1,29,3
1,29,3
0,29,3
0,29,3
1,29,3
1,29,3
0,29,3
2,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
2,29,3
0,29,3
3,29,3
0,29,3
0,29,3
0,29,3
0,29,3
4,29,3
1,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
3,29,3
0,29,3
0,29,3
1,29,3
1,29,3
1,29,3
2,29,3
2,29,3
0,29,3
1,29,3
0,29,3
1,29,3
0,29,3
1,29,3
0,29,3
2,29,3
0,29,3
1,29,3
0,29,3
0,29,3
2,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
9,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
2,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
1,29,3
0,29,3
1,29,3
1,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
3,29,3
1,29,3
0,29,3
3,29,3
0,29,3
2,29,3
0,29,3
0,29,3
3,29,3
0,29,3
0,29,3
3,29,3
1,29,3
3,29,3
1,29,3
1,29,3
2,29,3
6,29,3
0,29,3
2,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
1,29,3
6,29,3
0,29,3
0,29,3
1,29,3
3,29,3
0,29,3
0,29,3
0,29,3
2,29,3
0,29,3
0,29,3
2,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
3,29,3
0,29,3
1,29,3
0,29,3
2,29,3
1,29,3
0,29,3
0,29,3
0,29,3
3,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
2,29,3
1,29,3
0,29,3
1,29,3
0,29,3
1,29,3
0,29,3
0,29,3
1,29,3
0,29,3
2,29,3
0,29,3
0,29,3
2,29,3
1,29,3
1,29,3
0,29,3
2,29,3
0,29,3
1,29,3
2,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
3,29,3
0,29,3
1,29,3
0,29,3
1,29,3
3,29,3
0,29,3
0,29,3
2,29,3
0,29,3
2,29,3
0,29,3
0,29,3
2,29,3
1,29,3
0,29,3
0,29,3
0,29,3
2,29,3
1,29,3
0,29,3
0,29,3
0,29,3
2,29,3
1,29,3
1,29,3
3,29,3
1,29,3
0,29,3
3,29,3
1,29,3
2,29,3
2,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
1,29,3
1,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
4,29,3
0,29,3
0,29,3
0,29,3
1,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
1,29,3
1,29,3
0,29,3
0,29,3
1,29,3
1,29,3
0,29,3
2,29,3
0,29,3
1,29,3
0,29,3
0,29,3
1,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
2,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
7,29,3
0,29,3
2,29,3
0,29,3
0,29,3
2,29,3
2,29,3
0,29,3
0,29,3
0,29,3
1,29,3
1,29,3
1,29,3
0,29,3
1,29,3
0,29,3
0,29,3
2,29,3
3,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
1,29,3
0,29,3
0,29,3
4,29,3
4,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
1,29,3
0,29,3
6,29,3
1,29,3
0,29,3
1,29,3
6,29,3
0,29,3
0,29,3
6,29,3
1,29,3
0,29,3
0,29,3
1,29,3
0,29,3
5,29,3
1,29,3
1,29,3
1,29,3
0,29,3
1,29,3
1,29,3
0,29,3
2,29,3
1,29,3
3,29,3
6,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
3,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
1,29,3
1,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
2,29,3
0,29,3
0,29,3
2,29,3
0,29,3
0,29,3
0,29,3
1,29,3
2,29,3
1,29,3
0,29,3
0,29,3
2,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
3,29,3
0,29,3
0,29,3
0,29,3
1,29,3
3,29,3
1,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
6,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
4,29,3
0,29,3
0,29,3
5,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
2,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
2,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
4,29,3
1,29,3
0,29,3
6,29,3
2,29,3
0,29,3
2,29,3
0,29,3
0,29,3
1,29,3
0,29,3
2,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
3,29,3
0,29,3
0,29,3
1,29,3
0,29,3
2,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
3,29,3
1,29,3
1,29,3
2,29,3
0,29,3
3,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
6,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
2,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
4,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
2,29,3
2,29,3
0,29,3
0,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
1,29,3
0,29,3
4,29,3
4,29,3
0,29,3
0,29,3
1,29,3
6,29,3
1,29,3
0,29,3
0,29,3
0,29,3
2,29,3
6,29,3
0,29,3
0,29,3
1,29,3
0,29,3
0,29,3
0,29,3
1,29,3
1,29,3
0,29,5
3,29,5
1,29,5
0,29,5
0,29,5
0,29,5
6,29,5
0,29,5
5,29,5
1,29,5
5,29,5
0,29,5
0,29,5
2,29,5
0,29,5
0,29,5
0,29,5
0,29,5
0,29,5
0,29,5
0,29,5
0,29,5
4,29,5
8,29,5
0,29,5
0,29,5
0,29,5
0,29,5
1,29,5
0,29,5
1,29,5
0,29,5
0,29,5
0,29,5
0,29,5
0,29,5
0,29,5
0,29,5
0,29,5
2,29,5
1,29,5
0,29,5
0,29,5
0,29,5
1,29,5
0,29,5
0,29,5
0,29,5
2,29,5
1,29,5
3,29,5
0,29,5
0,29,5
6,29,5
1,29,5
4,29,5
0,29,5
2,29,5
5,29,5
3,29,5
1,29,5
2,29,5
2,29,5
0,29,5
1,29,5
2,29,5
0,29,5
0,29,5
1,29,5
2,29,5
0,29,5
1,29,5
0,29,5
1,29,5
3,29,5
0,29,5
1,29,5
1,29,5
2,29,5
1,29,5
0,29,5
0,29,5
0,29,5
0,29,5
6,29,5
0,29,5
0,29,5
0,29,5
0,29,5
1,29,5
0,29,5
1,29,5
1,29,5
1,29,5
2,29,5
2,29,5
1,29,5
1,29,5
0,29,5
2,29,5
0,29,5
3,29,5
0,29,5
1,29,5
2,29,5
0,29,5
3,29,5
2,29,5
0,29,5
0,29,5
0,29,5
7,29,5
1,29,5
3,29,5
0,29,5
0,29,5
1,29,5
0,29,5
0,29,5
2,29,5
0,29,5
1,29,5
0,29,5
2,29,5
0,29,5
0,29,5
1,29,5
2,29,5
0,29,5
0,29,5
0,29,5
1,29,5
0,29,5
1,29,5
0,29,5
0,29,5
0,29,5
1,29,5
0,29,5
3,29,5
4,29,5
2,29,5
6,29,5
0,29,5
3,29,5
0,29,5
1,29,5
2,29,5
1,29,5
0,29,5
0,29,5
0,29,5
2,29,5
2,29,5
0,29,5
0,29,5
3,29,5
0,29,5
0,29,5
1,29,5
2,29,5
0,29,5
0,29,5
0,29,5
0,29,5
2,29,5
0,29,5
1,29,5
6,29,5
0,29,5
2,29,5
1,29,5
1,29,5
1,29,5
2,29,5
3,29,5
1,29,5
1,29,5
0,29,5
0,29,5
0,29,5
0,29,5
0,29,5
3,29,5
1,29,5
1,29,5
1,29,5
0,29,5
0,29,5
0,29,5
0,29,5
1,29,5
3,29,5
2,29,5
1,29,5
1,29,5
1,29,5
2,29,5
6,29,5
0,29,5
0,29,5
2,29,5
0,29,5
1,29,5
4,29,5
0,29,5
4,29,5
2,29,5
2,29,5
1,29,5
0,29,5
0,29,5
3,29,5
0,29,5
0,29,5
2,29,5
3,29,5
4,29,5
1,29,5
0,29,5
2,29,5
1,29,5
0,29,5
0,29,5
0,29,5
0,29,5
1,29,5
2,29,5
5,29,5
3,29,5
3,29,5
0,29,5
1,29,5
3,29,5
0,29,5
1,29,5
1,29,5
0,29,5
0,29,5
0,29,5
0,29,5
2,29,5
0,29,5
0,29,5
0,29,5
7,29,5
0,29,5
2,29,5
0,29,5
3,29,5
0,29,5
1,29,5
0,29,5
2,29,5
1,29,5
1,29,5
1,29,5
2,29,5
0,29,5
6,29,5
0,29,5
1,29,5
3,29,5
3,29,5
1,29,5
0,29,5
0,29,5
1,29,5
1,29,5
0,29,5
1,29,5
0,29,5
3,29,5
3,29,5
0,29,5
1,29,5
0,29,5
1,29,5
1,29,5
0,29,5
5,29,5
1,29,5
0,29,5
0,29,5
2,29,5
1,29,5
0,29,5
1,29,5
1,29,5
1,29,5
0,29,5
0,29,5
1,29,5
2,29,5
3,29,5
2,29,5
0,29,5
0,29,5
1,29,5
3,29,5
0,29,5
0,29,5
1,29,5
2,29,5
0,29,5
0,29,5
0,29,5
0,29,5
0,29,5
3,29,5
0,29,5
2,29,5
0,29,5
1,29,5
0,29,5
2,29,5
0,29,5
0,29,5
4,29,5
0,29,5
0,29,5
2,29,5
0,29,5
1,29,5
0,29,5
1,29,5
6,29,5
1,29,5
0,29,5
