covered_points,tot_points,k
13,1114,1
8,1114,1
14,1114,1
5,1114,1
8,1114,1
5,1114,1
9,1114,1
10,1114,1
12,1114,1
10,1114,1
12,1114,1
2,1114,1
18,1114,1
9,1114,1
11,1114,1
6,1114,1
19,1114,1
14,1114,1
6,1114,1
12,1114,1
9,1114,1
6,1114,1
6,1114,1
8,1114,1
8,1114,1
8,1114,1
10,1114,1
9,1114,1
11,1114,1
8,1114,1
7,1114,1
6,1114,1
8,1114,1
10,1114,1
15,1114,1
9,1114,1
17,1114,1
6,1114,1
16,1114,1
15,1114,1
6,1114,1
4,1114,1
7,1114,1
10,1114,1
10,1114,1
12,1114,1
6,1114,1
12,1114,1
13,1114,1
6,1114,1
3,1114,1
14,1114,1
4,1114,1
11,1114,1
7,1114,1
7,1114,1
4,1114,1
9,1114,1
8,1114,1
5,1114,1
5,1114,1
8,1114,1
3,1114,1
13,1114,1
10,1114,1
2,1114,1
8,1114,1
17,1114,1
4,1114,1
4,1114,1
9,1114,1
10,1114,1
12,1114,1
9,1114,1
14,1114,1
12,1114,1
8,1114,1
12,1114,1
7,1114,1
5,1114,1
20,1114,1
4,1114,1
7,1114,1
6,1114,1
6,1114,1
7,1114,1
9,1114,1
12,1114,1
13,1114,1
5,1114,1
14,1114,1
13,1114,1
11,1114,1
10,1114,1
6,1114,1
8,1114,1
11,1114,1
14,1114,1
11,1114,1
20,1114,1
4,1114,1
7,1114,1
7,1114,1
7,1114,1
5,1114,1
2,1114,1
9,1114,1
8,1114,1
11,1114,1
6,1114,1
12,1114,1
6,1114,1
7,1114,1
10,1114,1
5,1114,1
6,1114,1
11,1114,1
14,1114,1
5,1114,1
8,1114,1
2,1114,1
10,1114,1
5,1114,1
8,1114,1
8,1114,1
10,1114,1
6,1114,1
10,1114,1
7,1114,1
10,1114,1
10,1114,1
11,1114,1
10,1114,1
9,1114,1
9,1114,1
10,1114,1
12,1114,1
4,1114,1
17,1114,1
5,1114,1
8,1114,1
8,1114,1
8,1114,1
10,1114,1
7,1114,1
2,1114,1
15,1114,1
4,1114,1
5,1114,1
11,1114,1
10,1114,1
9,1114,1
5,1114,1
5,1114,1
6,1114,1
13,1114,1
10,1114,1
6,1114,1
7,1114,1
11,1114,1
10,1114,1
12,1114,1
9,1114,1
8,1114,1
13,1114,1
11,1114,1
8,1114,1
7,1114,1
10,1114,1
12,1114,1
9,1114,1
5,1114,1
9,1114,1
5,1114,1
6,1114,1
10,1114,1
11,1114,1
6,1114,1
5,1114,1
10,1114,1
8,1114,1
6,1114,1
4,1114,1
7,1114,1
7,1114,1
9,1114,1
14,1114,1
9,1114,1
9,1114,1
13,1114,1
19,1114,1
15,1114,1
7,1114,1
6,1114,1
12,1114,1
4,1114,1
12,1114,1
8,1114,1
6,1114,1
15,1114,1
10,1114,1
11,1114,1
6,1114,1
8,1114,1
5,1114,1
11,1114,1
5,1114,1
18,1114,1
4,1114,1
8,1114,1
9,1114,1
3,1114,1
10,1114,1
6,1114,1
9,1114,1
5,1114,1
12,1114,1
9,1114,1
10,1114,1
18,1114,1
2,1114,1
12,1114,1
12,1114,1
6,1114,1
5,1114,1
8,1114,1
5,1114,1
12,1114,1
15,1114,1
15,1114,1
8,1114,1
11,1114,1
10,1114,1
3,1114,1
5,1114,1
8,1114,1
7,1114,1
14,1114,1
6,1114,1
9,1114,1
19,1114,1
8,1114,1
5,1114,1
13,1114,1
14,1114,1
7,1114,1
20,1114,1
10,1114,1
4,1114,1
11,1114,1
9,1114,1
6,1114,1
13,1114,1
12,1114,1
5,1114,1
13,1114,1
6,1114,1
8,1114,1
9,1114,1
7,1114,1
8,1114,1
8,1114,1
10,1114,1
8,1114,1
3,1114,1
6,1114,1
6,1114,1
7,1114,1
9,1114,1
12,1114,1
15,1114,1
15,1114,1
6,1114,1
2,1114,1
8,1114,1
11,1114,1
17,1114,1
4,1114,1
7,1114,1
6,1114,1
8,1114,1
12,1114,1
5,1114,1
14,1114,1
1,1114,1
7,1114,1
8,1114,1
10,1114,1
7,1114,1
12,1114,1
10,1114,1
12,1114,1
4,1114,1
11,1114,1
7,1114,1
8,1114,1
9,1114,1
16,1114,1
8,1114,1
7,1114,1
13,1114,1
7,1114,1
2,1114,1
10,1114,1
10,1114,1
9,1114,1
10,1114,1
6,1114,1
9,1114,1
7,1114,1
7,1114,1
7,1114,1
10,1114,1
16,1114,1
5,1114,1
9,1114,1
12,1114,1
6,1114,1
9,1114,1
6,1114,1
15,1114,1
13,1114,1
7,1114,1
8,1114,1
10,1114,1
5,1114,1
2,1114,1
6,1114,1
6,1114,1
11,1114,1
19,1114,1
8,1114,1
8,1114,1
6,1114,1
4,1114,1
6,1114,1
12,1114,1
9,1114,1
12,1114,1
9,1114,1
8,1114,1
12,1114,1
8,1114,1
6,1114,1
6,1114,1
18,1114,1
4,1114,1
11,1114,1
14,1114,1
9,1114,1
10,1114,1
7,1114,1
9,1114,1
5,1114,1
9,1114,1
10,1114,1
11,1114,1
5,1114,1
8,1114,1
8,1114,1
4,1114,1
10,1114,1
11,1114,1
10,1114,1
7,1114,1
9,1114,1
7,1114,1
6,1114,1
12,1114,1
4,1114,1
19,1114,1
11,1114,1
12,1114,1
8,1114,1
5,1114,1
6,1114,1
6,1114,1
9,1114,1
8,1114,1
7,1114,1
7,1114,1
10,1114,1
9,1114,1
12,1114,1
14,1114,1
10,1114,1
13,1114,1
11,1114,1
8,1114,1
10,1114,1
5,1114,1
12,1114,1
12,1114,1
15,1114,1
5,1114,1
10,1114,1
8,1114,1
3,1114,1
6,1114,1
12,1114,1
5,1114,1
7,1114,1
5,1114,1
5,1114,1
12,1114,1
7,1114,1
9,1114,1
10,1114,1
7,1114,1
9,1114,1
9,1114,1
4,1114,1
11,1114,1
12,1114,1
8,1114,1
4,1114,1
11,1114,1
11,1114,1
5,1114,1
9,1114,1
8,1114,1
6,1114,1
6,1114,1
12,1114,1
11,1114,1
8,1114,1
15,1114,1
12,1114,1
7,1114,1
7,1114,1
15,1114,1
10,1114,1
6,1114,1
2,1114,1
4,1114,1
4,1114,1
9,1114,1
4,1114,1
6,1114,1
8,1114,1
23,1114,1
9,1114,1
12,1114,1
10,1114,1
12,1114,1
12,1114,1
14,1114,1
7,1114,1
8,1114,1
10,1114,1
14,1114,1
9,1114,1
12,1114,1
2,1114,1
9,1114,1
4,1114,1
8,1114,1
11,1114,1
11,1114,1
12,1114,1
8,1114,1
9,1114,1
14,1114,1
7,1114,1
11,1114,1
12,1114,1
4,1114,1
5,1114,1
7,1114,1
6,1114,1
16,1114,1
6,1114,1
8,1114,1
2,1114,1
10,1114,1
9,1114,1
10,1114,1
12,1114,1
6,1114,1
11,1114,1
12,1114,1
16,1114,1
5,1114,1
19,1114,1
8,1114,1
5,1114,1
10,1114,1
6,1114,1
13,1114,1
14,1114,1
15,1114,1
6,1114,1
5,1114,1
8,1114,1
12,1114,1
6,1114,1
7,1114,1
2,1114,1
7,1114,1
11,1114,1
7,1114,1
11,1114,1
12,1114,1
3,1114,1
8,1114,1
11,1114,1
12,1114,1
15,1114,1
7,1114,1
11,1114,1
10,1114,1
9,1114,1
12,1114,1
5,1114,1
8,1114,1
12,1114,1
3,1114,1
5,1114,1
3,1114,1
7,1114,1
2,1114,1
12,1114,1
9,1114,1
8,1114,1
7,1114,1
7,1114,1
12,1114,1
18,1114,1
7,1114,1
9,1114,1
8,1114,1
17,1114,1
12,1114,1
8,1114,1
8,1114,1
11,1114,1
9,1114,1
8,1114,1
6,1114,1
4,1114,1
8,1114,1
8,1114,1
8,1114,1
8,1114,1
10,1114,1
9,1114,1
13,1114,1
11,1114,1
2,1114,1
11,1114,1
10,1114,1
6,1114,1
11,1114,1
10,1114,1
6,1114,1
12,1114,1
11,1114,1
14,1114,1
7,1114,1
5,1114,1
12,1114,1
10,1114,1
6,1114,1
9,1114,1
6,1114,1
6,1114,1
5,1114,1
2,1114,1
8,1114,1
11,1114,1
17,1114,1
8,1114,1
8,1114,1
18,1114,1
12,1114,1
11,1114,1
7,1114,1
7,1114,1
9,1114,1
9,1114,1
12,1114,1
15,1114,1
7,1114,1
13,1114,1
11,1114,1
8,1114,1
5,1114,1
10,1114,1
9,1114,1
7,1114,1
11,1114,1
8,1114,1
6,1114,1
7,1114,1
9,1114,1
3,1114,1
6,1114,1
8,1114,1
8,1114,1
7,1114,1
11,1114,1
9,1114,1
5,1114,1
13,1114,1
9,1114,1
9,1114,1
7,1114,1
10,1114,1
18,1114,1
12,1114,1
13,1114,1
10,1114,1
7,1114,1
6,1114,1
4,1114,1
7,1114,1
8,1114,1
10,1114,1
9,1114,1
4,1114,1
6,1114,1
6,1114,1
7,1114,1
10,1114,1
9,1114,1
12,1114,1
8,1114,1
5,1114,1
13,1114,1
4,1114,1
12,1114,1
2,1114,1
13,1114,1
5,1114,1
13,1114,1
9,1114,1
7,1114,1
10,1114,1
8,1114,1
7,1114,1
8,1114,1
12,1114,1
6,1114,1
7,1114,1
8,1114,1
5,1114,1
12,1114,1
7,1114,1
10,1114,1
9,1114,1
5,1114,1
7,1114,1
7,1114,1
5,1114,1
7,1114,1
13,1114,1
12,1114,1
7,1114,1
7,1114,1
10,1114,1
7,1114,1
9,1114,1
3,1114,1
12,1114,1
12,1114,1
9,1114,1
11,1114,1
15,1114,1
11,1114,1
7,1114,1
5,1114,1
13,1114,1
4,1114,1
6,1114,1
3,1114,1
2,1114,1
9,1114,1
7,1114,1
8,1114,1
12,1114,1
11,1114,1
9,1114,1
9,1114,1
12,1114,1
5,1114,1
9,1114,1
0,1114,1
8,1114,1
20,1114,3
24,1114,3
28,1114,3
20,1114,3
20,1114,3
36,1114,3
33,1114,3
29,1114,3
32,1114,3
25,1114,3
33,1114,3
22,1114,3
29,1114,3
18,1114,3
30,1114,3
26,1114,3
32,1114,3
25,1114,3
35,1114,3
35,1114,3
20,1114,3
20,1114,3
20,1114,3
32,1114,3
33,1114,3
29,1114,3
25,1114,3
22,1114,3
21,1114,3
28,1114,3
30,1114,3
24,1114,3
34,1114,3
24,1114,3
45,1114,3
23,1114,3
12,1114,3
24,1114,3
34,1114,3
28,1114,3
17,1114,3
20,1114,3
28,1114,3
23,1114,3
23,1114,3
20,1114,3
19,1114,3
30,1114,3
18,1114,3
25,1114,3
28,1114,3
31,1114,3
31,1114,3
29,1114,3
23,1114,3
23,1114,3
27,1114,3
20,1114,3
25,1114,3
35,1114,3
20,1114,3
24,1114,3
27,1114,3
23,1114,3
33,1114,3
29,1114,3
21,1114,3
26,1114,3
32,1114,3
18,1114,3
18,1114,3
25,1114,3
29,1114,3
28,1114,3
14,1114,3
31,1114,3
24,1114,3
24,1114,3
32,1114,3
31,1114,3
30,1114,3
36,1114,3
24,1114,3
24,1114,3
30,1114,3
31,1114,3
26,1114,3
35,1114,3
23,1114,3
22,1114,3
29,1114,3
22,1114,3
24,1114,3
22,1114,3
24,1114,3
18,1114,3
29,1114,3
26,1114,3
26,1114,3
25,1114,3
27,1114,3
17,1114,3
20,1114,3
26,1114,3
32,1114,3
24,1114,3
22,1114,3
34,1114,3
15,1114,3
28,1114,3
16,1114,3
24,1114,3
29,1114,3
24,1114,3
24,1114,3
26,1114,3
24,1114,3
17,1114,3
29,1114,3
25,1114,3
29,1114,3
24,1114,3
26,1114,3
23,1114,3
22,1114,3
28,1114,3
17,1114,3
24,1114,3
25,1114,3
23,1114,3
31,1114,3
31,1114,3
26,1114,3
30,1114,3
21,1114,3
20,1114,3
24,1114,3
23,1114,3
19,1114,3
23,1114,3
22,1114,3
24,1114,3
26,1114,3
34,1114,3
29,1114,3
27,1114,3
29,1114,3
28,1114,3
37,1114,3
20,1114,3
23,1114,3
26,1114,3
30,1114,3
18,1114,3
21,1114,3
28,1114,3
28,1114,3
22,1114,3
20,1114,3
11,1114,3
14,1114,3
27,1114,3
35,1114,3
22,1114,3
32,1114,3
16,1114,3
25,1114,3
27,1114,3
30,1114,3
32,1114,3
22,1114,3
31,1114,3
30,1114,3
38,1114,3
20,1114,3
21,1114,3
20,1114,3
26,1114,3
26,1114,3
22,1114,3
28,1114,3
35,1114,3
29,1114,3
23,1114,3
18,1114,3
31,1114,3
29,1114,3
18,1114,3
33,1114,3
17,1114,3
26,1114,3
30,1114,3
34,1114,3
14,1114,3
39,1114,3
29,1114,3
14,1114,3
30,1114,3
33,1114,3
34,1114,3
19,1114,3
27,1114,3
23,1114,3
36,1114,3
19,1114,3
23,1114,3
21,1114,3
18,1114,3
32,1114,3
23,1114,3
31,1114,3
22,1114,3
34,1114,3
23,1114,3
38,1114,3
36,1114,3
30,1114,3
24,1114,3
25,1114,3
24,1114,3
35,1114,3
26,1114,3
33,1114,3
21,1114,3
15,1114,3
23,1114,3
22,1114,3
28,1114,3
31,1114,3
21,1114,3
29,1114,3
36,1114,3
32,1114,3
27,1114,3
27,1114,3
26,1114,3
23,1114,3
34,1114,3
20,1114,3
21,1114,3
36,1114,3
26,1114,3
26,1114,3
29,1114,3
30,1114,3
25,1114,3
26,1114,3
46,1114,3
24,1114,3
26,1114,3
19,1114,3
35,1114,3
29,1114,3
29,1114,3
36,1114,3
28,1114,3
29,1114,3
21,1114,3
23,1114,3
32,1114,3
12,1114,3
28,1114,3
16,1114,3
28,1114,3
17,1114,3
23,1114,3
25,1114,3
37,1114,3
22,1114,3
16,1114,3
24,1114,3
39,1114,3
27,1114,3
34,1114,3
33,1114,3
25,1114,3
22,1114,3
33,1114,3
27,1114,3
33,1114,3
19,1114,3
16,1114,3
36,1114,3
33,1114,3
24,1114,3
19,1114,3
24,1114,3
27,1114,3
26,1114,3
29,1114,3
28,1114,3
33,1114,3
24,1114,3
22,1114,3
24,1114,3
17,1114,3
26,1114,3
20,1114,3
24,1114,3
21,1114,3
33,1114,3
27,1114,3
31,1114,3
15,1114,3
27,1114,3
40,1114,3
30,1114,3
20,1114,3
18,1114,3
32,1114,3
16,1114,3
25,1114,3
32,1114,3
19,1114,3
16,1114,3
26,1114,3
19,1114,3
30,1114,3
21,1114,3
26,1114,3
26,1114,3
30,1114,3
16,1114,3
38,1114,3
34,1114,3
19,1114,3
24,1114,3
35,1114,3
20,1114,3
37,1114,3
21,1114,3
28,1114,3
22,1114,3
17,1114,3
30,1114,3
31,1114,3
22,1114,3
37,1114,3
24,1114,3
24,1114,3
30,1114,3
26,1114,3
21,1114,3
37,1114,3
32,1114,3
34,1114,3
27,1114,3
19,1114,3
24,1114,3
35,1114,3
32,1114,3
20,1114,3
19,1114,3
24,1114,3
31,1114,3
29,1114,3
19,1114,3
33,1114,3
43,1114,3
30,1114,3
23,1114,3
19,1114,3
34,1114,3
34,1114,3
24,1114,3
32,1114,3
25,1114,3
34,1114,3
19,1114,3
22,1114,3
24,1114,3
33,1114,3
33,1114,3
18,1114,3
29,1114,3
23,1114,3
19,1114,3
32,1114,3
23,1114,3
24,1114,3
27,1114,3
27,1114,3
24,1114,3
24,1114,3
30,1114,3
18,1114,3
25,1114,3
23,1114,3
27,1114,3
33,1114,3
17,1114,3
30,1114,3
24,1114,3
23,1114,3
22,1114,3
29,1114,3
33,1114,3
26,1114,3
25,1114,3
27,1114,3
21,1114,3
27,1114,3
19,1114,3
22,1114,3
19,1114,3
26,1114,3
29,1114,3
22,1114,3
26,1114,3
21,1114,3
28,1114,3
24,1114,3
25,1114,3
31,1114,3
19,1114,3
29,1114,3
19,1114,3
25,1114,3
22,1114,3
18,1114,3
33,1114,3
44,1114,3
28,1114,3
29,1114,3
31,1114,3
32,1114,3
20,1114,3
26,1114,3
42,1114,3
24,1114,3
38,1114,3
24,1114,3
31,1114,3
36,1114,3
27,1114,3
26,1114,3
33,1114,3
23,1114,3
27,1114,3
21,1114,3
25,1114,3
34,1114,3
19,1114,3
22,1114,3
34,1114,3
22,1114,3
26,1114,3
18,1114,3
16,1114,3
28,1114,3
33,1114,3
16,1114,3
27,1114,3
18,1114,3
30,1114,3
34,1114,3
22,1114,3
23,1114,3
33,1114,3
28,1114,3
13,1114,3
24,1114,3
18,1114,3
22,1114,3
24,1114,3
27,1114,3
36,1114,3
25,1114,3
25,1114,3
24,1114,3
26,1114,3
23,1114,3
28,1114,3
29,1114,3
15,1114,3
15,1114,3
30,1114,3
34,1114,3
19,1114,3
20,1114,3
28,1114,3
29,1114,3
22,1114,3
28,1114,3
30,1114,3
32,1114,3
33,1114,3
29,1114,3
28,1114,3
33,1114,3
19,1114,3
29,1114,3
32,1114,3
31,1114,3
15,1114,3
20,1114,3
24,1114,3
31,1114,3
35,1114,3
26,1114,3
32,1114,3
28,1114,3
26,1114,3
30,1114,3
25,1114,3
28,1114,3
19,1114,3
25,1114,3
28,1114,3
39,1114,3
24,1114,3
26,1114,3
19,1114,3
22,1114,3
26,1114,3
23,1114,3
36,1114,3
22,1114,3
21,1114,3
36,1114,3
29,1114,3
19,1114,3
25,1114,3
28,1114,3
29,1114,3
21,1114,3
19,1114,3
26,1114,3
27,1114,3
27,1114,3
25,1114,3
34,1114,3
27,1114,3
22,1114,3
26,1114,3
33,1114,3
26,1114,3
24,1114,3
24,1114,3
27,1114,3
18,1114,3
25,1114,3
20,1114,3
24,1114,3
23,1114,3
19,1114,3
37,1114,3
27,1114,3
29,1114,3
30,1114,3
31,1114,3
18,1114,3
37,1114,3
25,1114,3
35,1114,3
23,1114,3
30,1114,3
29,1114,3
29,1114,3
17,1114,3
32,1114,3
25,1114,3
22,1114,3
34,1114,3
19,1114,3
20,1114,3
17,1114,3
24,1114,3
21,1114,3
35,1114,3
34,1114,3
20,1114,3
16,1114,3
17,1114,3
19,1114,3
15,1114,3
17,1114,3
18,1114,3
28,1114,3
26,1114,3
33,1114,3
16,1114,3
36,1114,3
32,1114,3
25,1114,3
38,1114,3
24,1114,3
36,1114,3
22,1114,3
16,1114,3
37,1114,3
26,1114,3
18,1114,3
25,1114,3
30,1114,3
18,1114,3
18,1114,3
34,1114,3
27,1114,3
26,1114,3
21,1114,3
32,1114,3
32,1114,3
21,1114,3
24,1114,3
14,1114,3
30,1114,3
32,1114,3
34,1114,3
23,1114,3
24,1114,3
35,1114,3
25,1114,3
36,1114,3
33,1114,3
26,1114,3
23,1114,3
19,1114,3
24,1114,3
30,1114,3
19,1114,3
33,1114,3
20,1114,3
20,1114,3
34,1114,3
14,1114,3
31,1114,3
20,1114,3
31,1114,3
18,1114,3
21,1114,3
35,1114,3
22,1114,3
23,1114,3
29,1114,3
34,1114,3
33,1114,3
34,1114,3
23,1114,3
34,1114,3
30,1114,3
10,1114,3
16,1114,3
32,1114,3
24,1114,3
28,1114,3
30,1114,3
36,1114,3
23,1114,3
19,1114,3
21,1114,3
26,1114,3
21,1114,3
29,1114,3
33,1114,3
22,1114,3
28,1114,3
23,1114,3
27,1114,3
19,1114,3
19,1114,3
34,1114,3
26,1114,3
38,1114,3
20,1114,3
24,1114,3
36,1114,3
17,1114,3
26,1114,3
33,1114,3
24,1114,3
25,1114,3
24,1114,3
28,1114,3
31,1114,3
33,1114,3
33,1114,3
32,1114,3
24,1114,3
24,1114,3
38,1114,3
26,1114,3
27,1114,3
28,1114,3
31,1114,3
23,1114,3
28,1114,3
29,1114,3
25,1114,3
31,1114,3
39,1114,3
24,1114,3
42,1114,3
29,1114,3
26,1114,3
33,1114,3
23,1114,3
37,1114,3
40,1114,3
30,1114,3
19,1114,3
22,1114,3
31,1114,3
28,1114,3
20,1114,3
24,1114,3
18,1114,3
28,1114,3
21,1114,3
25,1114,3
22,1114,3
31,1114,3
40,1114,3
37,1114,3
23,1114,3
20,1114,3
28,1114,3
40,1114,3
29,1114,3
22,1114,3
24,1114,3
27,1114,3
27,1114,3
21,1114,3
25,1114,3
27,1114,3
31,1114,3
28,1114,3
31,1114,3
26,1114,3
24,1114,3
25,1114,3
30,1114,3
25,1114,3
22,1114,3
26,1114,3
35,1114,3
32,1114,3
27,1114,3
26,1114,3
23,1114,3
23,1114,3
33,1114,3
23,1114,3
25,1114,3
29,1114,3
24,1114,3
26,1114,3
20,1114,3
29,1114,3
16,1114,3
26,1114,3
31,1114,3
33,1114,3
34,1114,3
27,1114,3
28,1114,3
32,1114,3
28,1114,3
35,1114,3
18,1114,3
25,1114,3
31,1114,3
25,1114,3
17,1114,3
17,1114,3
34,1114,3
17,1114,3
28,1114,3
25,1114,3
30,1114,3
23,1114,3
18,1114,3
26,1114,3
27,1114,3
15,1114,3
34,1114,3
29,1114,3
40,1114,3
29,1114,3
40,1114,3
25,1114,3
34,1114,3
25,1114,3
25,1114,3
27,1114,3
29,1114,3
26,1114,3
26,1114,3
35,1114,3
27,1114,3
33,1114,3
28,1114,3
30,1114,3
33,1114,3
21,1114,3
25,1114,3
19,1114,3
26,1114,3
21,1114,3
18,1114,3
33,1114,3
25,1114,3
31,1114,3
26,1114,3
40,1114,3
28,1114,3
28,1114,3
21,1114,3
29,1114,3
18,1114,3
36,1114,3
20,1114,3
20,1114,3
22,1114,3
21,1114,3
21,1114,3
25,1114,3
35,1114,3
26,1114,3
25,1114,3
27,1114,3
19,1114,3
29,1114,3
22,1114,3
21,1114,3
34,1114,3
15,1114,3
21,1114,3
12,1114,3
24,1114,3
21,1114,3
21,1114,3
26,1114,3
35,1114,3
32,1114,3
28,1114,3
26,1114,3
22,1114,3
28,1114,3
30,1114,3
30,1114,3
30,1114,3
31,1114,3
24,1114,3
25,1114,3
23,1114,3
17,1114,3
34,1114,3
28,1114,3
34,1114,3
26,1114,3
25,1114,3
28,1114,3
23,1114,3
23,1114,3
22,1114,3
43,1114,3
28,1114,3
27,1114,3
26,1114,3
27,1114,3
34,1114,3
20,1114,3
35,1114,3
22,1114,3
27,1114,3
31,1114,3
26,1114,3
26,1114,3
24,1114,3
25,1114,3
21,1114,3
27,1114,3
20,1114,3
29,1114,3
19,1114,3
20,1114,3
16,1114,3
22,1114,3
19,1114,3
28,1114,3
24,1114,3
29,1114,3
31,1114,3
23,1114,3
30,1114,3
18,1114,3
40,1114,3
29,1114,3
22,1114,3
26,1114,3
25,1114,3
23,1114,3
28,1114,3
28,1114,3
27,1114,3
26,1114,3
27,1114,3
12,1114,3
21,1114,3
19,1114,3
22,1114,3
33,1114,3
23,1114,3
20,1114,3
26,1114,3
26,1114,3
21,1114,3
26,1114,3
27,1114,3
36,1114,3
13,1114,3
19,1114,3
29,1114,3
36,1114,3
21,1114,3
38,1114,3
24,1114,3
32,1114,3
26,1114,3
27,1114,3
20,1114,3
23,1114,3
32,1114,3
26,1114,3
22,1114,3
19,1114,3
36,1114,3
18,1114,3
22,1114,3
42,1114,3
27,1114,3
19,1114,3
21,1114,3
33,1114,3
22,1114,3
36,1114,3
21,1114,3
32,1114,3
33,1114,3
32,1114,3
26,1114,3
22,1114,3
33,1114,3
24,1114,3
21,1114,3
22,1114,3
23,1114,3
33,1114,3
27,1114,3
18,1114,3
26,1114,3
24,1114,3
27,1114,3
23,1114,3
19,1114,3
25,1114,3
24,1114,3
21,1114,3
26,1114,3
21,1114,3
36,1114,3
22,1114,3
31,1114,3
31,1114,3
21,1114,3
25,1114,3
16,1114,3
22,1114,3
37,1114,3
20,1114,3
29,1114,3
18,1114,3
20,1114,3
23,1114,3
21,1114,3
19,1114,3
32,1114,3
37,1114,3
27,1114,3
24,1114,3
20,1114,3
24,1114,3
28,1114,3
36,1114,3
17,1114,3
16,1114,3
28,1114,3
30,1114,3
26,1114,3
34,1114,3
21,1114,3
25,1114,3
31,1114,3
26,1114,3
