id_location,lat,lon
3369356931,39.9965663,116.4624279
3369356933,40.0188571,116.4606994
3369356934,39.9906798,116.4650632
3369459831,39.8840067,116.4975172
3369459832,39.8733935,116.4954124
3369459833,39.8920933,116.4552314
3369459834,39.8581385,116.5223453
3369459835,39.859574,116.5057156
3369459836,39.8921857,116.4813499
3369459837,39.8885681,116.351727
3369459838,39.8923066,116.4430351
3369459839,39.8913178,116.4017416
3369459840,39.8922863,116.4277207
3369459841,39.8656674,116.4930838
3369459843,39.8542896,116.531614
3369459844,39.8900077,116.3907039
3369459845,39.8913756,116.4902447
3369459846,39.8917025,116.4126199
3369459847,39.887991,116.3682164
3369459848,39.8883975,116.3774806
3369459849,39.8882224,116.3317091
3379245685,39.9997494,116.4250584
3379245686,40.0001238,116.3620432
3379245688,40.0003857,116.3867559
3379245689,40.0011501,116.400721
3379245690,39.9988845,116.3328969
4564112633,39.8472024,116.2227733
4564112640,39.8375738,116.2530077
4564112660,39.8349394,116.2810932
4564112676,39.8486108,116.2982418
4564112681,39.8533587,116.3175415
4564112790,39.8660944,116.3261266
4564112795,39.8765797,116.3308237
4564112805,39.889208,116.3285963
4564112811,39.9077011,116.3278583
4564112816,39.9139393,116.328872
4564112817,39.9224471,116.3286721
4564112820,39.9310593,116.3275381
4564112842,39.9471407,116.3032926
4564112846,39.9621159,116.3013563
4564112855,39.9839185,116.2942646
4564112866,39.9975128,116.2862903
4564112873,40.0185756,116.2770203
4564112875,40.031445,116.265829
4564112882,40.0478932,116.2520781
4846712797,39.9035987,116.4209544
5158580594,39.8635548,116.3727527
5305505984,39.9861781,116.4109068
5305505985,39.9759588,116.4113554
5305505986,39.9666821,116.411798
5305505987,39.9469713,116.4101645
5305505988,39.9479275,116.4115432
5305505989,39.9154103,116.4118355
5305505990,39.9229744,116.4102477
5305505993,39.9359528,116.3900647
5305505994,39.947544,116.3879183
5305505995,39.9467307,116.3876367
5305505996,39.9671117,116.3883984
5305505997,39.9763987,116.3879263
5305505998,40.009195,116.3864002
5305506002,40.0206001,116.3667905
5305506003,40.0366785,116.3483302
5305506004,40.0460679,116.3451639
5365586568,39.9216269,116.4960424
5372350032,39.8748619,116.4549705
5372350033,39.8506149,116.447588
5402687151,40.0015358,116.4121905
5402695989,40.001096,116.3841635
5402775392,40.0185828,116.2770337
5428305222,39.9941582,116.4417045
5428312892,39.8986925,116.3777751
5429395262,39.810989,116.3594351
5429399341,39.9369392,116.332733
5429400342,39.9393835,116.4108701
5429413631,39.9412214,116.3187284
5430390389,39.8830661,116.4551162
5430391236,39.8438402,116.3788076
5430391237,39.7718151,116.533948
5430392913,39.9759527,116.4297381
5430395013,39.905948,116.3505107
5430403863,39.9750927,116.3343902
5430417411,39.9061429,116.3178757
5430419547,39.8983866,116.3680141
5430420858,39.8997371,116.4119567
5430421400,39.9062083,116.3042532
5430429324,39.9068579,116.412626
5430434767,39.9398861,116.4281041
5430443221,39.9220995,116.4554956
5430444271,39.8352632,116.3646715
5430448066,40.0513166,116.4056235
5430448102,39.9732969,116.2874286
5430450045,39.8133778,116.2960281
5430450498,40.0325513,116.4983103
5430454140,39.8786861,116.2968997
5430462573,39.9402445,116.3471537
5430462574,39.9392172,116.3492348
5430491074,39.9073292,116.5092004
5430493577,39.9075675,116.4891221
5430497283,39.9071594,116.4292321
5430502371,39.9314815,116.3664948
5430505472,39.9311554,116.3493426
5430507192,39.8444824,116.3647807
5430509863,39.9315586,116.2888626
5430522453,39.9070164,116.4556474
5430525703,39.9230647,116.4279504
5430533767,40.0517165,116.3001813
5430540736,39.9057386,116.3682035
5430545454,39.9323878,116.3193762
5441491000,39.8443821,116.4219287
5441499243,39.9226731,116.5581345
5441502966,40.0416631,116.428187
5441503035,40.0110618,116.2639202
5441507804,39.8560744,116.4156074
5441512445,39.9394291,116.3612739
5441520625,39.9063467,116.3947232
5441521553,39.9599781,116.4510503
5441522470,39.9312135,116.3039811
5441526453,39.9317985,116.3800445
5441536634,39.7622885,116.325694
5442185238,39.9071215,116.4439779
5442212133,40.0405075,116.4082437
5442227596,39.8599934,116.1956719
5442237543,39.9914779,116.3317017
5442237611,39.8308852,116.2914302
5444431618,39.9216819,116.5108366
5444434450,39.9572724,116.2881369
5444436956,39.9643309,116.2834171
5444439979,39.9147796,116.3672738
5444677242,39.9091568,116.5708496
5444680534,39.9080637,116.5487824
5444681481,39.9322844,116.4112952
5444690814,39.8267264,116.4532399
5444691512,39.8056285,116.4846211
5444694219,39.8017615,116.4995335
5444695596,39.7825504,116.5564358
5447564524,40.0021697,116.4110688
5447578126,40.0020276,116.4809035
5447625351,39.9750859,116.3747659
5448545746,39.9225738,116.3196813
5448554757,39.8445478,116.4418815
5448561568,39.9322013,116.4556066
5448567458,39.940129,116.4562886
5448569279,39.9482568,116.4562709
5448580676,39.9758344,116.3991828
5448581898,39.9749126,116.3630635
5448585739,39.9748659,116.3477745
5448587388,39.9743281,116.2999736
5448589968,39.9312548,116.318448
5448590861,40.0263879,116.4725535
5448593092,39.9554944,116.388548
5453371982,39.9451275,116.2878965
5453382713,39.8573762,116.2981946
5453388186,39.9218994,116.2919093
5453394777,39.8961589,116.3043065
5453410797,39.8487087,116.298618
5463450278,39.8935411,116.3151056
5687426566,39.9993477,116.347669
5687481931,39.9159595,116.4555255
5720933166,39.9396807,116.4110956
6172173685,39.9324935,116.2005982
6172173686,39.9316009,116.2208525
6172173687,39.9283896,116.2468822
6172173698,39.8894414,116.3920354
6172173700,39.8649435,116.3931466
6172173701,39.8586937,116.3936241
6172173702,39.8493317,116.3941236
6172173703,39.8346048,116.3948888
6172173704,39.813652,116.3959362
6172173705,39.8037849,116.4035402
6172173706,39.7984951,116.4119554
6172173707,39.7833243,116.4178236
6172173744,39.9237474,116.4045955
6447754030,39.9060184,116.385169
6488102423,39.7712874,116.4355574
6488102424,39.7594316,116.4427514
6488102425,39.8757538,116.3922046
6496364883,39.8440129,116.3922626
6496364884,39.8889326,116.3213598
6497754454,39.932287,116.4280068
6497767616,39.9316439,116.3966927
6497773831,39.9323094,116.3976888
6497814374,40.0012063,116.2713642
6580603898,39.9970627,116.2845798
6606206479,39.9215918,116.4723407
6606270273,39.9747132,116.3115201
6617849501,39.9061161,116.3315051
6617849502,39.9058929,116.346567
6617849503,39.9066495,116.4052048
6617849504,39.9062468,116.2887741
6617849505,39.906235,116.2680339
6617849506,39.9061948,116.206484
6617849507,39.9061876,116.2296321
6617849508,39.9062092,116.2468136
6617852356,39.9652731,116.3390137
6617852357,39.9669843,116.425641
6617852358,39.9568025,116.4266211
6617852359,40.0317646,116.3140843
6724002358,39.947325,116.3670609
6724644886,39.8987591,116.3916409
6724644887,39.922313,116.3500666
6724644888,39.8980394,116.3572147
6724644889,39.9476674,116.4020676
6818030633,39.8461494,116.3424437
6930098566,39.8479616,116.5475285
6930098568,39.8555351,116.5641046
7074344502,39.8431792,116.3140715
7116372189,40.0397891,116.3086849
7278207455,39.8328015,116.4427211
7631365912,39.818274,116.3067798
7631365924,39.8278468,116.3139452
7780780502,39.8395669,116.2904888
7860304588,39.8239138,116.2912488
7860304589,39.8541721,116.2877862
7860304590,39.8857143,116.308808
7860703071,39.7883939,116.322677
7860703072,39.7730301,116.3244805
7861046849,39.9982949,116.3036739
7861046850,39.9907813,116.3097264
7861046851,39.9826574,116.3103787
7861046852,39.965744,116.3157286
7861046853,39.9563044,116.3171815
7861046854,39.9225455,116.3668145
7861046855,39.8774369,116.3682029
7861046856,39.8516352,116.365207
7896842489,39.9573887,116.4122352
7896842490,39.8822567,116.4145694
7896877677,39.9228365,116.5730712
7896877678,39.931061,116.3379903
7896877679,39.8431736,116.3273554
7896877680,39.921482,116.4455603
7896877681,39.9749496,116.3229284
7896877682,39.8444927,116.4074126
8073260825,39.8056107,116.4547308
8073260826,39.801744,116.4742673
8073260827,39.7920207,116.507463
8073260828,39.7816956,116.515857
8073272027,39.8064524,116.2854666
8073272028,39.7625141,116.2065044
8073325264,39.9841327,116.387583
8277164621,39.8429748,116.3138466
8277164642,39.8544224,116.3169092
8278912792,39.8489969,116.2346245
72592100,39.97515408724702,116.33389756271487
72592438,39.96526323596066,116.33900691050383
93577810,39.79359070116543,116.21278104542827
121375734,39.92311949936492,116.41165522703152
121653924,39.94516836395948,116.28791462423433
152587337,39.95741095221533,116.28806198486902
169079144,39.93139560000001,116.27114895000001
175226706,39.86679607167276,116.39235331880388
330398340,39.98316331786442,116.47547316591553
331378730,39.9711961204649,116.44128468817348
595098576,39.99939829719797,116.34769885284017
672449120,39.843222976871104,116.3140362433943
838569632,39.92319526634742,116.404554080517
890562439,39.854400013508446,116.31686177600407
890562440,39.82769311835946,116.31388244433569
890562449,39.81823238166588,116.3070069475145
890600582,39.997475872995246,116.28630455737616
891180451,39.83756237692,116.25291989281845
891180453,39.84900393972454,116.23442397512913
891180454,39.84727958569006,116.2227983506557
891180455,39.8349953100498,116.2811307230601
891180456,39.83971832039219,116.29080082301707
891180457,39.84877032619545,116.29864602933112
891180458,39.84869623893257,116.29861716732457
891180459,39.8532803354318,116.31719588452044
891180460,39.86629629787375,116.33635633325736
891180461,39.86633477545172,116.32520750978681
891180462,39.866131846088734,116.32612460571178
891180463,39.86767222911123,116.32690423441879
891180464,39.87690169075035,116.33071392192484
891180465,39.889455445290295,116.32863329057082
891180466,39.9079200957499,116.32784529342497
891180469,39.91399279600337,116.32887724484999
894509508,39.86616989725478,116.3147077618849
905140607,39.914940870494235,116.3672509309333
4564112888,40.0630145,116.2435428
4564113098,40.0706564,116.2324558
4564113101,40.0673089,116.2093337
4810998022,40.0651228,116.4065291
5305506001,40.0704794,116.3538978
5305506005,40.0583363,116.3410977
5305506006,40.0796096,116.3568234
5305506007,40.0886607,116.3441902
5305506008,40.0865204,116.320442
5305506009,40.1029987,116.3075432
5305506010,40.1296641,116.2878759
5305506011,40.1470443,116.2827677
5305506012,40.1633993,116.2743857
5305506013,40.243313,116.1893808
5305506014,40.2383896,116.2018079
5305506015,40.2192202,116.2274887
5305506016,40.2066479,116.281971
5305506017,40.2206969,116.2754466
5305506018,40.2204936,116.2569098
5430532540,40.0693567,116.3544475
5441470420,40.069525,116.329755
5444679354,40.0737747,116.4066402
5687495579,40.0820885,116.4067673
6617852360,40.0695732,116.3132033
8073325252,40.068903,116.5493705
8073325253,40.0833437,116.5518402
8073325254,40.1130148,116.5584491
8073325263,40.093573,116.288183
890592408,40.06733359406809,116.20924833710237
890759491,40.07065158643672,116.23248857319412
302268958,40.0517571,116.6098499
5428312459,39.9022116,116.7272447
5430487507,39.9018256,116.6819734
5441488483,39.9243238,116.5934394
5441488835,39.9021403,116.7111595
5441513452,39.9016234,116.7416309
5441536712,39.9080803,116.5931388
5442190079,39.9049983,116.6128233
5444674048,39.9027464,116.6314284
6713165204,39.9021187,116.7018094
6716238810,39.8707455,116.6802742
6930098569,39.8577135,116.5927827
6930098570,39.8624408,116.6267073
6930098785,39.8553663,116.6891062
6930098800,39.8480604,116.671983
7117305974,39.861867,116.6795116
8073260829,39.8115669,116.5960819
8073260830,39.8025523,116.5856212
8073325257,39.9174644,116.6555297
8073325258,39.9259297,116.6334973
8073325259,39.9231759,116.6102727
8073325262,39.8922857,116.6407547
331385474,39.90961977032237,116.66758367885463
334620990,39.91667145618905,116.65508273616788
691433531,39.86183701034447,116.67956483828414
691433562,39.862322040959576,116.66468100259813
691433579,39.862333275269314,116.6509628977401
1351108938,40.0780121,116.5871332
5441544159,40.1288708,116.6511833
5444733365,40.1313792,116.6789785
8073325255,40.1274067,116.6035713
